order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,age_group,delivery_speed,gross_amount,discount_amount,net_revenue,net_profit,is_unprofitable
O100143,C15258,P243408,Toys,12.64,0.1,2,PayPal,2025-02-13,7,North,0,22.75,4.33,4.77,52,Female,51-65,Standard (4-7 days),25.28,2.530000000000001,22.75,4.77,0
O100144,C15618,P206487,Home,120.29,0.0,1,COD,2024-02-24,5,West,0,120.29,7.36,26.32,31,Male,26-35,Standard (4-7 days),120.29,0.0,120.29,26.32,0
O100145,C16736,P220997,Sports,31.17,0.1,1,COD,2024-06-06,4,West,0,28.05,6.92,1.49,38,Female,36-50,Standard (4-7 days),31.17,3.120000000000001,28.05,1.49,0
O100146,C10391,P246456,Home,136.79,0.1,1,Credit Card,2023-12-11,4,West,0,123.11,6.32,28.15,37,Female,36-50,Standard (4-7 days),136.79,13.679999999999993,123.11,28.15,0
O100147,C15794,P212452,Electronics,284.7,0.0,1,Wallet,2024-10-16,6,North,0,284.7,9.1,25.06,50,Female,36-50,Standard (4-7 days),284.7,0.0,284.7,25.06,0
O100148,C14514,P215372,Electronics,580.17,0.0,2,Debit Card,2025-02-20,4,West,0,1160.34,9.05,130.19,36,Female,36-50,Standard (4-7 days),1160.34,0.0,1160.34,130.19,0
O100149,C16432,P244767,Electronics,806.71,0.0,4,UPI,2023-12-19,6,East,0,3226.84,11.85,375.37,19,Female,18-25,Standard (4-7 days),3226.84,0.0,3226.84,375.37,0
O100150,C14474,P213434,Electronics,96.31,0.0,4,UPI,2024-12-04,7,East,0,385.24,9.61,36.62,38,Female,36-50,Standard (4-7 days),385.24,0.0,385.24,36.62,0
O100151,C15892,P212416,Beauty,31.77,0.0,5,COD,2025-07-11,5,South,0,158.85,7.94,63.54,19,Female,18-25,Standard (4-7 days),158.85,0.0,158.85,63.54,0
O100152,C13561,P219248,Sports,304.67,0.0,2,UPI,2025-07-05,5,South,0,609.34,9.29,173.51,58,Female,51-65,Standard (4-7 days),609.34,0.0,609.34,173.51,0
O100153,C12278,P246713,Electronics,862.36,0.0,1,PayPal,2024-01-02,3,North,0,862.36,10.06,93.42,31,Female,26-35,Fast (1-3 days),862.36,0.0,862.36,93.42,0
O100154,C17161,P228194,Beauty,47.06,0.05,1,Debit Card,2024-03-17,3,Central,0,44.71,5.76,14.36,24,Male,18-25,Fast (1-3 days),47.06,2.3500000000000014,44.71,14.36,0
O100155,C16184,P233785,Beauty,4.21,0.0,1,COD,2024-12-04,3,North,0,4.21,2.28,-0.39,25,Female,18-25,Fast (1-3 days),4.21,0.0,4.21,-0.39,1
O100156,C13099,P237458,Electronics,144.57,0.0,2,Debit Card,2024-11-14,3,North,0,289.14,8.7,26.0,63,Male,51-65,Fast (1-3 days),289.14,0.0,289.14,26.0,0
O100157,C16278,P208373,Home,31.13,0.0,1,Credit Card,2023-09-18,3,North,0,31.13,3.29,5.43,28,Male,26-35,Fast (1-3 days),31.13,0.0,31.13,5.43,0
O100158,C10200,P230283,Sports,267.28,0.2,1,PayPal,2025-02-28,4,Central,0,213.82,7.25,56.9,52,Male,51-65,Standard (4-7 days),267.28,53.45999999999998,213.82,56.9,0
O100159,C15959,P229415,Electronics,499.11,0.05,1,Credit Card,2025-07-14,4,Central,0,474.15,8.66,48.24,45,Male,36-50,Standard (4-7 days),499.11,24.960000000000036,474.15,48.24,0
O100160,C14875,P226414,Electronics,296.62,0.2,2,Wallet,2024-02-27,4,North,0,474.59,8.71,48.24,36,Female,36-50,Standard (4-7 days),593.24,118.65000000000003,474.59,48.24,0
O100161,C17073,P214378,Grocery,52.12,0.0,1,COD,2025-07-09,4,South,0,52.12,6.56,-2.39,50,Female,36-50,Standard (4-7 days),52.12,0.0,52.12,-2.39,1
O100162,C13104,P218336,Sports,31.3,0.0,1,Credit Card,2024-01-01,4,West,0,31.3,4.71,4.68,32,Male,26-35,Standard (4-7 days),31.3,0.0,31.3,4.68,0
O100163,C17215,P204700,Home,145.09,0.1,1,Debit Card,2024-11-10,3,Central,0,130.58,8.51,28.05,38,Male,36-50,Fast (1-3 days),145.09,14.509999999999991,130.58,28.05,0
O100164,C14598,P213901,Beauty,26.03,0.0,1,Debit Card,2024-04-08,4,West,0,26.03,7.52,4.19,44,Male,36-50,Standard (4-7 days),26.03,0.0,26.03,4.19,0
O100165,C12454,P224838,Toys,10.19,0.2,1,Credit Card,2024-02-12,6,West,0,8.15,3.7,-0.44,21,Male,18-25,Standard (4-7 days),10.19,2.039999999999999,8.15,-0.44,1
O100166,C13645,P222597,Toys,15.07,0.0,3,UPI,2024-09-09,3,Central,0,45.21,6.94,11.14,26,Male,26-35,Fast (1-3 days),45.21,0.0,45.21,11.14,0
O100167,C15847,P233428,Fashion,18.2,0.05,2,PayPal,2025-04-26,6,West,0,34.58,5.84,6.26,22,Female,18-25,Standard (4-7 days),36.4,1.8200000000000003,34.58,6.26,0
O100168,C10804,P240149,Home,158.84,0.1,1,Credit Card,2023-10-15,4,West,0,142.96,6.88,33.15,67,Female,65+,Standard (4-7 days),158.84,15.879999999999995,142.96,33.15,0
O100169,C16242,P235687,Beauty,16.27,0.0,2,Debit Card,2025-07-18,5,South,0,32.54,4.52,10.12,39,Female,36-50,Standard (4-7 days),32.54,0.0,32.54,10.12,0
O100170,C12731,P229493,Electronics,57.75,0.0,1,UPI,2024-04-09,6,West,0,57.75,6.46,0.47,24,Male,18-25,Standard (4-7 days),57.75,0.0,57.75,0.47,0
O100171,C15991,P231852,Grocery,40.65,0.0,1,PayPal,2025-09-03,3,Central,0,40.65,4.89,-1.64,42,Female,36-50,Fast (1-3 days),40.65,0.0,40.65,-1.64,1
O100172,C12773,P210932,Home,101.64,0.05,2,Wallet,2024-09-10,6,East,0,193.12,8.34,45.73,51,Female,51-65,Standard (4-7 days),203.28,10.159999999999997,193.12,45.73,0
O100173,C11570,P223009,Home,171.02,0.0,1,UPI,2025-07-27,3,Central,0,171.02,8.52,39.37,43,Male,36-50,Fast (1-3 days),171.02,0.0,171.02,39.37,0
O100174,C15056,P233583,Grocery,3.89,0.05,2,UPI,2024-08-09,4,Central,0,7.39,4.18,-3.59,55,Female,51-65,Standard (4-7 days),7.78,0.39000000000000057,7.39,-3.59,1
O100175,C17906,P247278,Electronics,94.23,0.0,2,Debit Card,2023-09-27,6,East,0,188.46,6.66,15.96,20,Male,18-25,Standard (4-7 days),188.46,0.0,188.46,15.96,0
O100176,C16756,P227994,Electronics,806.31,0.1,3,Credit Card,2025-09-06,6,South,0,2177.04,9.81,251.43,45,Male,36-50,Standard (4-7 days),2418.93,241.88999999999987,2177.04,251.43,0
O100177,C15581,P229865,Sports,97.9,0.05,1,UPI,2025-07-31,3,North,0,93.0,7.45,20.45,50,Female,36-50,Fast (1-3 days),97.9,4.900000000000006,93.0,20.45,0
O100178,C12690,P212289,Home,99.52,0.0,1,UPI,2024-02-02,7,West,0,99.52,8.19,19.68,50,Male,36-50,Standard (4-7 days),99.52,0.0,99.52,19.68,0
O100179,C13840,P228293,Toys,16.48,0.0,1,UPI,2023-12-28,8,East,0,16.48,3.97,2.62,54,Female,51-65,Delayed (8+ days),16.48,0.0,16.48,2.62,0
O100180,C11028,P204734,Electronics,137.57,0.0,1,Wallet,2025-04-05,5,West,0,137.57,8.34,8.17,39,Female,36-50,Standard (4-7 days),137.57,0.0,137.57,8.17,0
O100181,C17385,P220013,Home,331.04,0.0,1,Credit Card,2024-02-03,4,North,0,331.04,6.99,85.7,34,Female,26-35,Standard (4-7 days),331.04,0.0,331.04,85.7,0
O100182,C10502,P235521,Fashion,16.85,0.0,2,PayPal,2024-11-05,6,West,0,33.7,3.4,8.4,67,Female,65+,Standard (4-7 days),33.7,0.0,33.7,8.4,0
O100183,C16910,P206505,Sports,26.91,0.0,1,Debit Card,2024-11-13,4,North,0,26.91,2.99,5.08,37,Female,36-50,Standard (4-7 days),26.91,0.0,26.91,5.08,0
O100184,C14493,P244327,Fashion,135.78,0.1,1,COD,2024-11-10,5,East,0,122.2,8.48,34.29,45,Male,36-50,Standard (4-7 days),135.78,13.579999999999998,122.2,34.29,0
O100185,C10870,P247673,Home,49.21,0.0,1,Credit Card,2024-10-08,5,West,0,49.21,5.29,8.49,64,Female,51-65,Standard (4-7 days),49.21,0.0,49.21,8.49,0
O100186,C16938,P204685,Toys,41.02,0.0,2,Debit Card,2025-01-24,4,North,0,82.04,6.87,25.95,45,Male,36-50,Standard (4-7 days),82.04,0.0,82.04,25.95,0
O100187,C14488,P249353,Grocery,20.5,0.0,2,COD,2024-06-12,6,East,0,41.0,5.35,-2.07,40,Female,36-50,Standard (4-7 days),41.0,0.0,41.0,-2.07,1
O100188,C10206,P218409,Sports,57.32,0.0,1,Credit Card,2024-03-13,3,Central,0,57.32,7.37,9.83,56,Female,51-65,Fast (1-3 days),57.32,0.0,57.32,9.83,0
O100189,C15134,P219517,Home,48.58,0.0,2,Wallet,2023-11-04,3,North,0,97.16,7.6,19.6,46,Female,36-50,Fast (1-3 days),97.16,0.0,97.16,19.6,0
O100190,C15977,P244533,Beauty,37.86,0.0,1,Credit Card,2024-09-14,4,North,0,37.86,5.8,11.24,66,Female,65+,Standard (4-7 days),37.86,0.0,37.86,11.24,0
O100191,C17721,P230475,Sports,99.51,0.05,2,Credit Card,2025-04-08,3,North,0,189.07,8.19,48.53,22,Male,18-25,Fast (1-3 days),199.02,9.950000000000017,189.07,48.53,0
O100192,C17035,P236989,Toys,7.76,0.05,1,PayPal,2024-12-31,5,West,0,7.37,3.72,-0.77,55,Female,51-65,Standard (4-7 days),7.76,0.3899999999999997,7.37,-0.77,1
O100193,C11484,P215327,Grocery,30.17,0.15,1,Credit Card,2024-04-10,5,East,0,25.64,4.28,-2.23,29,Male,26-35,Standard (4-7 days),30.17,4.530000000000001,25.64,-2.23,1
O100194,C17858,P203671,Grocery,17.81,0.2,1,Debit Card,2023-12-18,5,Central,0,14.25,4.86,-3.72,62,Male,51-65,Standard (4-7 days),17.81,3.5599999999999987,14.25,-3.72,1
O100195,C17742,P204941,Toys,49.2,0.0,1,Credit Card,2024-08-10,6,West,0,49.2,6.38,13.3,44,Female,36-50,Standard (4-7 days),49.2,0.0,49.2,13.3,0
O100196,C10863,P226372,Electronics,236.98,0.0,1,UPI,2025-08-01,4,South,0,236.98,8.56,19.88,63,Male,51-65,Standard (4-7 days),236.98,0.0,236.98,19.88,0
O100197,C12790,P212466,Sports,23.49,0.0,1,Credit Card,2025-01-24,4,West,0,23.49,4.42,2.63,42,Male,36-50,Standard (4-7 days),23.49,0.0,23.49,2.63,0
O100198,C17408,P218286,Toys,52.7,0.0,1,Credit Card,2025-06-30,5,West,0,52.7,7.0,14.08,35,Male,26-35,Standard (4-7 days),52.7,0.0,52.7,14.08,0
O100199,C10563,P244959,Toys,20.09,0.05,3,Credit Card,2025-05-24,6,East,0,57.26,7.4,15.5,32,Male,26-35,Standard (4-7 days),60.269999999999996,3.009999999999998,57.26,15.5,0
O100200,C15116,P204588,Grocery,13.27,0.0,4,COD,2025-07-23,5,Central,0,53.08,4.7,-0.45,40,Male,36-50,Standard (4-7 days),53.08,0.0,53.08,-0.45,1
O100201,C14191,P228080,Home,125.56,0.0,1,UPI,2024-11-22,5,North,0,125.56,7.14,28.02,21,Male,18-25,Standard (4-7 days),125.56,0.0,125.56,28.02,0
O100202,C16019,P224544,Sports,72.87,0.0,1,Debit Card,2023-10-13,6,East,0,72.87,7.84,14.02,18,Female,18-25,Standard (4-7 days),72.87,0.0,72.87,14.02,0
O100203,C11757,P210811,Electronics,145.69,0.0,2,Credit Card,2025-04-18,7,Central,0,291.38,8.39,26.58,41,Female,36-50,Standard (4-7 days),291.38,0.0,291.38,26.58,0
O100204,C16628,P218733,Beauty,26.26,0.2,1,Debit Card,2024-12-16,5,South,0,21.01,4.51,4.94,24,Male,18-25,Standard (4-7 days),26.26,5.25,21.01,4.94,0
O100205,C17574,P240696,Home,176.95,0.2,1,Wallet,2024-01-03,6,East,0,141.56,7.16,32.48,18,Female,18-25,Standard (4-7 days),176.95,35.389999999999986,141.56,32.48,0
O100206,C16374,P248093,Grocery,33.7,0.0,1,COD,2024-09-25,5,East,0,33.7,6.42,-3.72,36,Male,36-50,Standard (4-7 days),33.7,0.0,33.7,-3.72,1
O100207,C16892,P239888,Grocery,1.99,0.0,4,Debit Card,2025-04-21,4,Central,0,7.96,1.92,-1.28,25,Male,18-25,Standard (4-7 days),7.96,0.0,7.96,-1.28,1
O100208,C11678,P247042,Toys,7.78,0.05,1,Debit Card,2024-06-23,3,North,0,7.39,1.92,1.04,65,Male,51-65,Fast (1-3 days),7.78,0.39000000000000057,7.39,1.04,0
O100209,C13242,P230059,Electronics,537.23,0.0,1,COD,2023-09-16,3,North,0,537.23,9.75,54.72,68,Female,65+,Fast (1-3 days),537.23,0.0,537.23,54.72,0
O100210,C14636,P237487,Home,206.49,0.0,1,Credit Card,2024-11-08,7,East,0,206.49,10.12,47.7,35,Male,26-35,Standard (4-7 days),206.49,0.0,206.49,47.7,0
O100211,C11059,P240849,Sports,33.43,0.0,1,Credit Card,2023-12-22,5,North,0,33.43,6.41,3.62,36,Female,36-50,Standard (4-7 days),33.43,0.0,33.43,3.62,0
O100212,C16668,P214550,Electronics,116.37,0.05,3,UPI,2023-12-28,8,East,0,331.65,8.23,31.57,56,Male,51-65,Delayed (8+ days),349.11,17.460000000000036,331.65,31.57,0
O100213,C15279,P249122,Fashion,27.49,0.0,2,UPI,2023-12-22,6,East,0,54.98,6.08,13.16,59,Male,51-65,Standard (4-7 days),54.98,0.0,54.98,13.16,0
O100214,C11722,P210864,Grocery,1.86,0.0,2,Credit Card,2024-05-06,3,Central,0,3.72,3.06,-2.76,32,Male,26-35,Fast (1-3 days),3.72,0.0,3.72,-2.76,1
O100215,C13314,P225394,Electronics,475.97,0.0,1,Credit Card,2025-01-14,4,West,0,475.97,7.92,49.2,18,Male,18-25,Standard (4-7 days),475.97,0.0,475.97,49.2,0
O100216,C13157,P219061,Electronics,410.13,0.0,1,Debit Card,2024-05-11,4,North,0,410.13,8.95,40.27,48,Female,36-50,Standard (4-7 days),410.13,0.0,410.13,40.27,0
O100217,C15915,P249699,Beauty,50.95,0.3,1,Debit Card,2024-05-16,6,East,0,35.66,6.4,9.65,24,Female,18-25,Standard (4-7 days),50.95,15.290000000000006,35.66,9.65,0
O100218,C12625,P212624,Grocery,8.4,0.05,5,UPI,2024-02-03,4,South,0,39.9,6.54,-3.35,39,Male,36-50,Standard (4-7 days),42.0,2.1000000000000014,39.9,-3.35,1
O100219,C12729,P224934,Toys,21.91,0.0,1,Debit Card,2025-05-21,4,North,0,21.91,3.83,4.93,48,Male,36-50,Standard (4-7 days),21.91,0.0,21.91,4.93,0
O100220,C16700,P203361,Grocery,41.53,0.2,1,Credit Card,2023-11-24,3,North,0,33.22,4.47,-1.81,48,Male,36-50,Fast (1-3 days),41.53,8.310000000000002,33.22,-1.81,1
O100221,C11597,P213707,Sports,323.62,0.0,1,Credit Card,2025-06-18,5,East,0,323.62,10.29,86.8,57,Male,51-65,Standard (4-7 days),323.62,0.0,323.62,86.8,0
O100222,C13060,P201924,Home,19.71,0.0,1,UPI,2024-08-15,6,South,0,19.71,4.96,0.56,55,Male,51-65,Standard (4-7 days),19.71,0.0,19.71,0.56,0
O100223,C12693,P229487,Grocery,1.02,0.0,1,Credit Card,2024-05-25,5,East,0,1.02,2.2,-2.12,20,Male,18-25,Standard (4-7 days),1.02,0.0,1.02,-2.12,1
O100224,C14891,P212647,Home,433.77,0.0,1,Credit Card,2025-06-26,3,Central,1,433.77,7.22,114.24,43,Male,36-50,Fast (1-3 days),433.77,0.0,0.0,0.0,0
O100225,C15147,P231734,Fashion,42.68,0.05,1,Wallet,2024-03-05,5,West,0,40.55,5.77,8.42,48,Female,36-50,Standard (4-7 days),42.68,2.1300000000000026,40.55,8.42,0
O100226,C15739,P229018,Home,168.7,0.0,1,Credit Card,2025-05-19,7,West,0,168.7,8.16,39.08,51,Female,51-65,Standard (4-7 days),168.7,0.0,168.7,39.08,0
O100227,C13627,P221627,Toys,49.93,0.0,1,Wallet,2025-07-29,4,South,0,49.93,6.99,12.98,33,Female,26-35,Standard (4-7 days),49.93,0.0,49.93,12.98,0
O100228,C11363,P221031,Grocery,8.47,0.15,2,Debit Card,2025-03-13,5,South,0,14.4,4.4,-3.25,37,Male,36-50,Standard (4-7 days),16.94,2.540000000000001,14.4,-3.25,1
O100229,C17965,P239449,Fashion,33.57,0.0,1,Credit Card,2024-01-23,4,Central,0,33.57,5.32,6.43,68,Male,65+,Standard (4-7 days),33.57,0.0,33.57,6.43,0
O100230,C11981,P202701,Home,34.06,0.0,2,Debit Card,2023-09-25,4,North,0,68.12,5.7,13.37,63,Female,51-65,Standard (4-7 days),68.12,0.0,68.12,13.37,0
O100231,C15450,P246943,Grocery,32.11,0.0,1,COD,2024-07-15,6,South,0,32.11,4.49,-1.92,40,Female,36-50,Standard (4-7 days),32.11,0.0,32.11,-1.92,1
O100232,C11663,P242890,Electronics,389.04,0.0,1,COD,2024-03-29,4,North,0,389.04,7.63,39.05,52,Male,51-65,Standard (4-7 days),389.04,0.0,389.04,39.05,0
O100233,C11529,P249573,Toys,5.91,0.0,1,Debit Card,2024-04-14,3,North,0,5.91,3.39,-1.03,52,Other,51-65,Fast (1-3 days),5.91,0.0,5.91,-1.03,1
O100234,C12038,P216719,Home,118.03,0.1,2,COD,2024-09-18,4,South,0,212.45,9.3,50.19,46,Female,36-50,Standard (4-7 days),236.06,23.610000000000014,212.45,50.19,0
O100235,C17515,P209718,Home,62.37,0.15,3,UPI,2025-06-26,3,North,0,159.04,8.82,35.71,55,Male,51-65,Fast (1-3 days),187.10999999999999,28.069999999999993,159.04,35.71,0
O100236,C15592,P200056,Home,30.96,0.0,1,Credit Card,2024-12-09,5,West,0,30.96,6.17,2.5,24,Female,18-25,Standard (4-7 days),30.96,0.0,30.96,2.5,0
O100237,C13302,P246741,Home,36.43,0.05,1,COD,2025-04-16,4,North,0,34.61,4.45,5.24,58,Male,51-65,Standard (4-7 days),36.43,1.8200000000000003,34.61,5.24,0
O100238,C12237,P215352,Sports,90.56,0.05,1,Debit Card,2023-10-10,5,West,0,86.03,7.29,18.52,35,Male,26-35,Standard (4-7 days),90.56,4.530000000000001,86.03,18.52,0
O100239,C17392,P247820,Grocery,11.94,0.05,1,Credit Card,2024-10-26,6,West,0,11.34,4.76,-3.85,24,Female,18-25,Standard (4-7 days),11.94,0.5999999999999996,11.34,-3.85,1
O100240,C15504,P203147,Home,215.45,0.0,1,Credit Card,2024-07-17,7,East,0,215.45,7.77,52.56,40,Female,36-50,Standard (4-7 days),215.45,0.0,215.45,52.56,0
O100241,C15496,P203537,Toys,7.6,0.05,4,Credit Card,2024-09-20,5,South,0,28.88,6.38,5.17,64,Male,51-65,Standard (4-7 days),30.4,1.5199999999999996,28.88,5.17,0
O100242,C11306,P222812,Sports,253.37,0.15,1,Debit Card,2025-09-03,3,Central,0,215.36,9.96,54.65,32,Male,26-35,Fast (1-3 days),253.37,38.00999999999999,215.36,54.65,0
O100243,C14029,P200721,Fashion,40.94,0.0,1,Debit Card,2025-06-17,4,Central,0,40.94,4.6,9.73,35,Male,26-35,Standard (4-7 days),40.94,0.0,40.94,9.73,0
O100244,C16776,P245037,Beauty,8.6,0.0,1,Credit Card,2025-01-12,4,West,0,8.6,2.96,0.91,31,Female,26-35,Standard (4-7 days),8.6,0.0,8.6,0.91,0
O100245,C12675,P216769,Sports,62.43,0.15,1,COD,2025-06-22,4,West,0,53.07,8.22,7.7,63,Female,51-65,Standard (4-7 days),62.43,9.36,53.07,7.7,0
O100246,C15068,P240194,Electronics,884.8,0.05,3,Wallet,2024-01-07,6,West,0,2521.68,12.53,290.07,30,Male,26-35,Standard (4-7 days),2654.3999999999996,132.7199999999998,2521.68,290.07,0
O100247,C15864,P246556,Home,95.63,0.0,1,Credit Card,2024-03-02,4,West,0,95.63,9.07,17.71,51,Female,51-65,Standard (4-7 days),95.63,0.0,95.63,17.71,0
O100248,C11282,P246775,Grocery,28.35,0.1,1,Credit Card,2025-06-25,4,Central,0,25.52,4.68,-2.64,32,Male,26-35,Standard (4-7 days),28.35,2.830000000000002,25.52,-2.64,1
O100249,C17526,P243847,Beauty,7.27,0.0,1,Debit Card,2025-04-15,3,North,0,7.27,2.17,1.1,48,Male,36-50,Fast (1-3 days),7.27,0.0,7.27,1.1,0
O100250,C10709,P214346,Fashion,125.6,0.1,1,Debit Card,2024-02-13,4,West,0,113.04,7.9,31.66,65,Female,51-65,Standard (4-7 days),125.6,12.559999999999988,113.04,31.66,0
O100251,C15575,P239883,Fashion,32.69,0.0,4,PayPal,2024-11-12,3,North,0,130.76,6.66,39.11,66,Male,65+,Fast (1-3 days),130.76,0.0,130.76,39.11,0
O100252,C15530,P210911,Fashion,140.25,0.0,1,Wallet,2024-09-06,5,East,1,140.25,7.55,41.54,56,Female,51-65,Standard (4-7 days),140.25,0.0,0.0,0.0,0
O100253,C14744,P200259,Home,274.72,0.05,1,PayPal,2023-09-25,4,North,0,260.98,9.1,63.97,24,Female,18-25,Standard (4-7 days),274.72,13.740000000000009,260.98,63.97,0
O100254,C14413,P220872,Fashion,58.04,0.0,2,Credit Card,2025-02-09,6,East,0,116.08,7.03,33.6,55,Female,51-65,Standard (4-7 days),116.08,0.0,116.08,33.6,0
O100255,C13748,P208791,Electronics,413.13,0.0,1,PayPal,2024-08-30,4,South,0,413.13,8.79,40.79,20,Female,18-25,Standard (4-7 days),413.13,0.0,413.13,40.79,0
O100256,C17392,P207536,Home,41.29,0.0,1,COD,2024-09-11,5,West,0,41.29,4.19,7.37,63,Female,51-65,Standard (4-7 days),41.29,0.0,41.29,7.37,0
O100257,C17986,P220432,Beauty,25.62,0.0,1,PayPal,2023-12-01,4,Central,0,25.62,6.05,5.48,49,Male,36-50,Standard (4-7 days),25.62,0.0,25.62,5.48,0
O100258,C15353,P232750,Electronics,309.15,0.05,1,COD,2024-02-27,7,East,0,293.69,9.11,26.13,50,Female,36-50,Standard (4-7 days),309.15,15.45999999999998,293.69,26.13,0
O100259,C14779,P241715,Electronics,182.17,0.0,1,Debit Card,2024-08-08,4,South,0,182.17,8.24,13.62,40,Male,36-50,Standard (4-7 days),182.17,0.0,182.17,13.62,0
O100260,C10663,P244537,Electronics,278.95,0.15,1,Credit Card,2024-09-18,6,East,0,237.11,6.78,21.67,39,Other,36-50,Standard (4-7 days),278.95,41.839999999999975,237.11,21.67,0
O100261,C11998,P219541,Fashion,135.15,0.0,1,COD,2024-02-28,7,East,0,135.15,7.76,39.54,27,Male,26-35,Standard (4-7 days),135.15,0.0,135.15,39.54,0
O100262,C17994,P243718,Fashion,5.26,0.1,1,Debit Card,2024-01-15,5,West,0,4.73,1.41,0.25,26,Male,26-35,Standard (4-7 days),5.26,0.5299999999999994,4.73,0.25,0
O100263,C13445,P216860,Beauty,16.22,0.0,1,Credit Card,2024-01-05,8,East,0,16.22,4.87,2.43,41,Female,36-50,Delayed (8+ days),16.22,0.0,16.22,2.43,0
O100264,C13743,P205283,Home,63.45,0.0,1,Credit Card,2023-11-26,7,East,0,63.45,5.95,11.82,65,Male,51-65,Standard (4-7 days),63.45,0.0,63.45,11.82,0
O100265,C15727,P230743,Fashion,164.8,0.2,1,Credit Card,2023-10-10,4,North,0,131.84,5.96,40.18,49,Male,36-50,Standard (4-7 days),164.8,32.96000000000001,131.84,40.18,0
O100266,C11495,P242559,Toys,73.7,0.0,1,Wallet,2023-11-16,4,West,0,73.7,6.11,23.37,31,Male,26-35,Standard (4-7 days),73.7,0.0,73.7,23.37,0
O100267,C13304,P235127,Home,126.01,0.0,1,Debit Card,2025-02-04,5,East,0,126.01,5.32,29.96,50,Female,36-50,Standard (4-7 days),126.01,0.0,126.01,29.96,0
O100268,C13763,P207405,Electronics,309.52,0.0,1,UPI,2024-08-15,5,East,0,309.52,8.23,28.91,20,Female,18-25,Standard (4-7 days),309.52,0.0,309.52,28.91,0
O100269,C15232,P231181,Fashion,119.82,0.0,1,Debit Card,2023-12-04,6,South,1,119.82,6.39,35.55,60,Female,51-65,Standard (4-7 days),119.82,0.0,0.0,0.0,0
O100270,C11853,P232205,Grocery,1.09,0.0,1,COD,2025-04-29,5,East,0,1.09,1.22,-1.13,53,Male,51-65,Standard (4-7 days),1.09,0.0,1.09,-1.13,1
O100271,C15616,P224408,Grocery,11.88,0.15,1,COD,2025-03-12,5,South,0,10.1,4.56,-3.75,38,Male,36-50,Standard (4-7 days),11.88,1.7800000000000011,10.1,-3.75,1
O100272,C16585,P217645,Fashion,6.23,0.15,1,Credit Card,2025-03-26,4,North,0,5.3,3.21,-1.36,50,Female,36-50,Standard (4-7 days),6.23,0.9300000000000006,5.3,-1.36,1
O100273,C14659,P247125,Electronics,1170.31,0.05,1,Debit Card,2024-12-18,4,Central,0,1111.79,11.47,121.94,32,Male,26-35,Standard (4-7 days),1170.31,58.51999999999998,1111.79,121.94,0
O100274,C11291,P206323,Home,60.81,0.0,1,Debit Card,2024-12-21,5,North,0,60.81,5.5,11.53,52,Male,51-65,Standard (4-7 days),60.81,0.0,60.81,11.53,0
O100275,C13581,P205937,Home,106.86,0.05,1,Wallet,2025-08-04,5,South,0,101.52,7.05,21.38,55,Female,51-65,Standard (4-7 days),106.86,5.340000000000003,101.52,21.38,0
O100276,C17974,P243798,Home,81.17,0.2,1,Wallet,2025-03-09,4,North,0,64.94,7.12,11.06,19,Female,18-25,Standard (4-7 days),81.17,16.230000000000004,64.94,11.06,0
O100277,C13457,P230431,Beauty,57.9,0.15,1,Credit Card,2025-02-25,6,East,0,49.22,5.57,16.58,44,Male,36-50,Standard (4-7 days),57.9,8.68,49.22,16.58,0
O100278,C17554,P217882,Fashion,428.38,0.0,1,Debit Card,2024-02-14,8,East,0,428.38,9.79,140.14,39,Male,36-50,Delayed (8+ days),428.38,0.0,428.38,140.14,0
O100279,C17280,P225324,Electronics,73.02,0.1,2,Credit Card,2024-06-28,5,West,0,131.44,6.39,9.38,24,Female,18-25,Standard (4-7 days),146.04,14.599999999999994,131.44,9.38,0
O100280,C11636,P213003,Beauty,35.26,0.1,1,UPI,2025-08-05,5,North,0,31.73,5.26,9.02,55,Male,51-65,Standard (4-7 days),35.26,3.5299999999999976,31.73,9.02,0
O100281,C13696,P243346,Grocery,7.04,0.15,2,Credit Card,2025-01-30,4,South,0,11.97,4.65,-3.69,61,Male,51-65,Standard (4-7 days),14.08,2.1099999999999994,11.97,-3.69,1
O100282,C12999,P225106,Electronics,98.67,0.0,2,Debit Card,2023-09-30,4,North,0,197.34,9.02,14.66,48,Male,36-50,Standard (4-7 days),197.34,0.0,197.34,14.66,0
O100283,C13152,P212979,Sports,61.13,0.1,1,COD,2023-12-01,5,North,0,55.02,6.64,9.87,41,Female,36-50,Standard (4-7 days),61.13,6.109999999999999,55.02,9.87,0
O100284,C10698,P234977,Home,838.28,0.0,1,Credit Card,2025-03-14,5,North,0,838.28,10.7,224.02,62,Female,51-65,Standard (4-7 days),838.28,0.0,838.28,224.02,0
O100285,C12160,P244828,Fashion,26.76,0.0,1,Debit Card,2024-09-13,5,South,0,26.76,3.74,5.63,60,Male,51-65,Standard (4-7 days),26.76,0.0,26.76,5.63,0
O100286,C14097,P207228,Toys,8.39,0.0,1,Credit Card,2023-11-18,7,East,0,8.39,1.28,2.08,65,Female,51-65,Standard (4-7 days),8.39,0.0,8.39,2.08,0
O100287,C14737,P209300,Home,256.47,0.1,1,Debit Card,2024-01-10,4,Central,0,230.82,6.93,57.7,49,Male,36-50,Standard (4-7 days),256.47,25.650000000000034,230.82,57.7,0
