product_id,category,price
P242452,Grocery,16.47
P225817,Electronics,72.58
P245491,Electronics,217.87
P237595,Toys,38.25
P232827,Toys,14.15
P226209,Fashion,6.68
P239754,Beauty,9.73
P232118,Home,21.89
P243411,Electronics,220.51
P215216,Electronics,437.73
P207860,Electronics,400.95
P213425,Beauty,34.1
P213806,Fashion,28.81
P247718,Electronics,150.19
P224911,Grocery,1.77
P225406,Electronics,973.01
P234360,Sports,22.38
P214464,Grocery,3.58
P230587,Electronics,58.23
P238865,Fashion,23.76
P206458,Beauty,44.86
P209151,Home,63.17
P236934,Beauty,29.87
P206488,Beauty,85.52
P224541,Grocery,30.37
P221803,Electronics,114.49
P243183,Toys,10.75
P244776,Fashion,73.38
P224718,Home,510.51
P211170,Electronics,459.03
P217430,Home,48.27
P209260,Electronics,272.14
P207636,Fashion,15.54
P236955,Home,44.01
P236108,Electronics,377.05
P238945,Toys,16.22
P215941,Toys,4.53
P203435,Toys,5.28
P228355,Beauty,3.48
P207300,Home,42.66
P245437,Fashion,112.34
P222183,Sports,164.89
P233733,Home,80.54
P207444,Grocery,18.83
P225755,Grocery,7.88
P243394,Grocery,21.68
P223062,Home,36.44
P214610,Home,31.79
P200500,Toys,3.6
P204554,Sports,37.22
P249201,Sports,25.56
P225545,Fashion,83.8
P246059,Toys,7.4
P206771,Beauty,20.79
P217499,Home,195.83
P203932,Toys,24.23
P226055,Home,40.14
P237202,Sports,17.89
P227700,Home,329.65
P203567,Beauty,26.83
P201658,Electronics,448.48
P242836,Home,74.22
P246929,Beauty,9.78
P240712,Home,109.58
P226627,Toys,3.59
P238568,Fashion,84.12
P220760,Grocery,14.99
P229985,Home,198.8
P214408,Sports,92.82
P229832,Electronics,330.32
P240785,Fashion,50.1
P235583,Toys,32.15
P233738,Electronics,133.0
P224204,Grocery,16.07
P213285,Fashion,44.56
P232975,Grocery,10.0
P216643,Home,112.5
P205025,Beauty,10.78
P237126,Electronics,62.28
P216888,Home,197.45
P245258,Electronics,855.68
P234527,Beauty,19.06
P223898,Beauty,47.58
P247069,Sports,89.68
P214387,Toys,54.38
P246435,Home,103.5
P203794,Fashion,16.27
P203590,Fashion,105.35
P214698,Toys,33.68
P212332,Electronics,214.94
P239738,Beauty,48.19
P209593,Electronics,52.95
P230107,Fashion,84.07
P231490,Beauty,31.54
P236097,Home,72.87
P211036,Home,216.48
P228561,Sports,23.32
P214372,Fashion,16.18
P234860,Fashion,42.5
P219351,Sports,219.34
P230327,Beauty,6.41
P218059,Electronics,319.99
P227188,Sports,147.56
P233055,Beauty,36.32
P249937,Electronics,371.35
P202316,Sports,288.17
P216259,Beauty,19.12
P235606,Fashion,109.35
P211829,Beauty,26.68
P208137,Beauty,35.77
P224502,Grocery,9.23
P227204,Sports,28.04
P201265,Fashion,10.68
P235751,Electronics,422.69
P222285,Toys,11.29
P224315,Toys,18.48
P247457,Electronics,495.45
P246875,Electronics,551.81
P240911,Sports,80.08
P240798,Sports,47.13
P245890,Electronics,536.06
P243420,Sports,62.78
P233379,Fashion,140.72
P236291,Fashion,90.58
P227152,Fashion,72.56
P205424,Beauty,9.76
P209939,Toys,10.86
P230253,Home,258.9
P234396,Fashion,6.15
P213176,Grocery,21.02
P207907,Electronics,218.27
P203372,Toys,33.59
P227572,Toys,17.81
P224592,Fashion,41.79
P213102,Fashion,64.46
P242557,Toys,34.29
P225642,Beauty,31.97
P203139,Electronics,244.72
P211643,Grocery,6.09
P218643,Fashion,96.86
P235018,Fashion,41.17
P238889,Sports,160.45
P228780,Sports,546.23
P240949,Fashion,55.77
P248071,Electronics,156.02
P216667,Beauty,52.16
P230632,Beauty,10.83
P238493,Toys,7.93
P248352,Home,20.11
P229408,Sports,18.05
P224302,Electronics,694.42
P221621,Grocery,4.45
P213219,Fashion,10.66
P241562,Beauty,13.65
P225939,Grocery,17.46
P246880,Toys,10.16
P244312,Beauty,12.07
P236843,Sports,75.84
P212778,Grocery,1.28
P238930,Toys,15.28
P229870,Beauty,115.87
P240404,Sports,167.94
P222121,Electronics,73.76
P240770,Home,150.05
P246221,Fashion,35.4
P230158,Home,240.43
P223456,Sports,20.2
P247401,Electronics,136.1
P212992,Electronics,558.98
P244894,Home,259.09
P225390,Fashion,42.05
P245858,Home,12.62
P216756,Grocery,30.51
P221971,Sports,57.45
P227574,Electronics,605.17
P246517,Beauty,16.26
P219275,Sports,30.72
P244751,Home,222.95
P206586,Fashion,35.09
P219703,Electronics,354.2
P226765,Fashion,90.17
P210641,Home,107.31
P236735,Toys,4.3
P200822,Toys,67.25
P232989,Home,54.45
P239648,Toys,103.45
P212129,Grocery,1.08
P215543,Sports,75.02
P225963,Sports,130.02
P236656,Grocery,32.17
P229665,Fashion,79.52
P213499,Electronics,145.94
P210352,Grocery,4.67
P219654,Home,68.06
P210117,Toys,4.3
P221077,Toys,23.78
P245540,Home,383.22
P203993,Beauty,28.17
P218982,Beauty,21.67
P234434,Fashion,39.41
P216312,Electronics,341.85
P244041,Beauty,33.38
P214338,Electronics,565.04
P230173,Fashion,63.92
P237525,Fashion,65.03
P226690,Sports,308.05
P227328,Toys,47.16
P211360,Beauty,45.55
P238883,Home,15.84
P238205,Grocery,15.55
P222625,Electronics,247.25
P242040,Fashion,52.26
P231850,Fashion,66.66
P216471,Fashion,105.09
P227276,Fashion,50.9
P202703,Home,305.71
P211151,Home,200.46
P204147,Home,14.73
P234515,Fashion,5.49
P208232,Toys,19.37
P215151,Home,107.08
P210330,Electronics,437.38
P249190,Electronics,651.39
P211276,Toys,5.53
P218535,Sports,200.86
P236705,Home,23.59
P239654,Fashion,110.59
P243050,Home,260.22
P232976,Beauty,32.25
P200599,Toys,9.02
P203709,Beauty,5.4
P224110,Fashion,79.02
P249365,Electronics,129.87
P205723,Electronics,238.99
P246772,Sports,84.42
P242536,Electronics,425.89
P227394,Home,98.0
P210316,Sports,126.61
P222622,Fashion,87.71
P224844,Sports,132.77
P240740,Beauty,11.72
P221162,Home,305.86
P228833,Grocery,11.53
P217206,Sports,71.58
P224501,Home,122.68
P248314,Toys,14.98
P210291,Sports,148.35
P244562,Toys,12.74
P211659,Sports,157.44
P225226,Home,197.99
P240751,Fashion,20.94
P206500,Sports,19.92
P201634,Electronics,668.65
P214059,Toys,5.64
P204814,Home,14.17
P204076,Beauty,15.61
P241158,Home,48.61
P225931,Sports,28.6
P232007,Beauty,36.89
P222744,Fashion,80.22
P230396,Electronics,65.44
P223083,Toys,17.57
P236273,Grocery,2.91
P249954,Electronics,274.98
P225276,Fashion,26.02
P200502,Fashion,16.08
P212756,Grocery,39.94
P214262,Fashion,159.42
P248909,Electronics,319.76
P210605,Fashion,15.24
P240707,Sports,96.07
P222416,Grocery,35.73
P240516,Electronics,98.16
P227543,Beauty,31.99
P231280,Fashion,57.5
P202870,Electronics,50.45
P204758,Grocery,26.3
P245806,Toys,23.26
P238736,Grocery,3.87
P249534,Fashion,181.33
P240558,Toys,29.64
P209585,Fashion,27.33
P227903,Fashion,32.88
P237039,Fashion,43.06
P204323,Grocery,17.7
P226970,Sports,28.67
P234806,Electronics,120.79
P248745,Electronics,66.08
P205461,Toys,85.66
P240831,Toys,42.99
P234030,Sports,89.17
P205731,Fashion,32.66
P221500,Home,45.69
P209903,Beauty,25.14
P233117,Grocery,16.44
P228602,Electronics,429.78
P231174,Home,10.85
P233208,Electronics,443.51
P219192,Home,275.01
P213899,Fashion,11.0
P218946,Toys,29.69
P203152,Fashion,90.2
P225960,Home,52.55
P210247,Home,173.95
P230806,Toys,4.0
P225573,Sports,113.01
P242382,Electronics,282.06
P249225,Electronics,666.24
P226038,Beauty,17.73
P227770,Home,83.57
P206949,Fashion,138.48
P202205,Toys,55.54
P217855,Electronics,61.82
P219564,Grocery,9.75
P213133,Electronics,107.04
P218114,Electronics,153.94
P232803,Fashion,58.94
P229785,Home,28.23
P238302,Fashion,5.56
P223545,Sports,137.71
P240777,Fashion,55.42
P210952,Electronics,807.12
P202535,Toys,17.37
P204963,Beauty,26.03
P212707,Toys,11.63
P212860,Electronics,354.75
P214247,Fashion,73.0
P217410,Fashion,25.99
P217670,Grocery,7.14
P219230,Home,140.89
P241280,Electronics,247.62
P224158,Home,108.57
P213887,Electronics,1357.13
P235061,Fashion,7.2
P249628,Home,147.44
P223810,Fashion,130.99
P244124,Electronics,137.58
P242786,Electronics,127.44
P225358,Beauty,14.05
P245588,Sports,17.57
P215933,Home,118.18
P230034,Sports,111.96
P201947,Electronics,607.11
P219715,Electronics,72.25
P230956,Toys,13.27
P221644,Fashion,80.39
P215310,Home,202.54
P222450,Grocery,2.01
P216303,Home,11.51
P247782,Electronics,547.05
P224031,Grocery,2.95
P229250,Electronics,330.23
P221853,Sports,19.73
P217977,Fashion,22.22
P242707,Home,32.65
P214465,Beauty,35.67
P210225,Home,157.07
P240472,Toys,4.86
P231535,Electronics,254.1
P239280,Toys,6.28
P202991,Electronics,52.66
P217801,Electronics,149.74
P207965,Home,162.08
P213730,Electronics,691.0
P229553,Beauty,9.65
P208301,Fashion,17.41
P218936,Home,74.6
P242017,Beauty,7.64
P214155,Toys,59.7
P221117,Electronics,140.7
P248848,Fashion,9.82
P202042,Electronics,314.53
P218565,Electronics,300.69
P247602,Grocery,14.16
P237260,Grocery,45.8
P242581,Sports,53.82
P203658,Toys,10.08
P216319,Electronics,371.93
P219078,Electronics,351.12
P236652,Fashion,42.0
P237548,Toys,10.91
P219668,Home,83.47
P238720,Home,217.07
P240285,Fashion,51.2
P222546,Sports,133.89
P237874,Grocery,5.27
P237165,Fashion,124.21
P228898,Beauty,3.88
P229907,Fashion,49.52
P245411,Toys,34.91
P229372,Home,274.92
P214822,Fashion,23.93
P219776,Home,91.07
P232406,Electronics,61.54
P210462,Toys,32.67
P236479,Grocery,2.75
P234354,Home,83.57
P242174,Fashion,235.57
P239906,Sports,255.62
P207662,Home,62.73
P246101,Electronics,144.23
P242605,Grocery,16.2
P209542,Toys,27.45
P215904,Toys,6.8
P227774,Home,46.13
P208556,Sports,48.41
P246123,Beauty,16.91
P212806,Home,338.46
P242586,Toys,2.53
P214864,Grocery,14.39
P230016,Grocery,27.05
P233749,Toys,27.27
P242996,Sports,34.02
P236320,Sports,73.69
P217305,Toys,49.42
P211938,Home,26.19
P216318,Fashion,220.49
P220379,Toys,5.05
P237820,Grocery,3.02
P205406,Fashion,87.4
P220661,Toys,36.66
P217858,Fashion,6.9
P230816,Grocery,3.43
P212850,Sports,301.73
P212601,Beauty,11.03
P239866,Toys,2.24
P226644,Toys,7.76
P227428,Grocery,18.51
P239487,Grocery,33.68
P248624,Electronics,104.8
P241362,Electronics,132.59
P233380,Toys,13.46
P207286,Grocery,19.16
P210068,Fashion,57.85
P209805,Electronics,178.96
P203017,Fashion,8.38
P221172,Home,48.4
P209926,Toys,6.88
P244508,Electronics,56.92
P223486,Fashion,186.45
P230397,Grocery,4.88
P229511,Electronics,638.63
P243340,Sports,75.23
P249005,Home,482.16
P210002,Sports,25.93
P248586,Electronics,88.12
P203201,Fashion,5.12
P233520,Home,176.88
P227048,Toys,9.19
P230130,Beauty,53.05
P240324,Electronics,376.49
P201341,Toys,18.94
P213981,Electronics,266.86
P208696,Grocery,4.93
P214525,Fashion,8.29
P226545,Home,87.18
P228625,Electronics,83.92
P205565,Beauty,60.86
P214947,Home,242.79
P230077,Home,137.32
P240698,Electronics,245.74
P206517,Toys,13.91
P214287,Toys,14.28
P229060,Sports,84.52
P246728,Electronics,594.33
P241633,Grocery,10.4
P205985,Fashion,5.68
P239715,Sports,37.6
P213790,Beauty,30.06
P247507,Beauty,69.67
P225168,Toys,46.09
P224019,Fashion,90.06
P243739,Sports,304.9
P203668,Beauty,11.05
P210744,Electronics,54.05
P228754,Home,67.61
P219522,Toys,18.92
P204509,Fashion,23.71
P202500,Home,15.95
P209904,Home,103.17
P226921,Beauty,8.46
P216683,Grocery,18.12
P214833,Home,427.79
P218290,Home,285.58
P235253,Fashion,106.79
P214003,Grocery,21.54
P240227,Electronics,376.3
P206120,Electronics,67.85
P241253,Sports,116.79
P214251,Fashion,72.56
P222486,Sports,23.79
P228334,Toys,20.81
P206172,Fashion,37.04
P222706,Fashion,36.44
P218472,Electronics,122.3
P221695,Fashion,71.12
P239255,Fashion,132.44
P242732,Toys,32.49
P232716,Electronics,1397.55
P206880,Toys,10.91
P228949,Electronics,136.82
P219810,Sports,348.73
P200528,Electronics,556.93
P243093,Electronics,515.5
P218308,Sports,17.93
P222844,Home,38.07
P222360,Beauty,3.46
P222405,Home,207.37
P217246,Electronics,155.97
P227792,Sports,23.95
P243322,Toys,5.95
P220704,Electronics,383.06
P248181,Home,84.72
P230589,Beauty,72.51
P222436,Beauty,14.16
P246895,Beauty,46.98
P224643,Sports,87.75
P218026,Grocery,17.09
P215693,Home,34.32
P209212,Beauty,36.86
P239767,Home,92.48
P207322,Beauty,9.36
P235911,Sports,74.38
P246580,Beauty,50.42
P230387,Fashion,13.26
P205678,Home,34.47
P201382,Grocery,11.05
P221780,Toys,21.3
P227506,Sports,63.6
P242296,Sports,40.46
P231848,Electronics,72.61
P239882,Home,16.72
P242202,Electronics,63.54
P201705,Toys,47.54
P205997,Fashion,11.92
P240730,Toys,85.8
P244159,Grocery,35.55
P214535,Sports,14.31
P224480,Beauty,22.63
P231051,Beauty,27.59
P230785,Electronics,473.29
P229402,Electronics,1483.92
P241527,Fashion,32.58
P202704,Grocery,8.86
P227027,Electronics,399.99
P205725,Sports,141.16
P226769,Grocery,2.06
P227384,Home,222.36
P232145,Home,272.76
P232892,Home,16.09
P242497,Toys,2.79
P230027,Fashion,44.36
P212767,Toys,15.51
P221481,Sports,395.16
P237575,Fashion,22.14
P218354,Electronics,339.93
P248777,Toys,15.9
P219146,Fashion,42.73
P221901,Grocery,15.19
P249966,Electronics,300.68
P203101,Beauty,3.17
P228727,Sports,192.51
P216515,Fashion,17.92
P224806,Toys,22.53
P233162,Toys,14.78
P240087,Home,122.5
P203573,Beauty,19.86
P241941,Beauty,16.26
P239874,Grocery,9.69
P225508,Grocery,3.0
P225985,Fashion,176.28
P243915,Fashion,47.04
P205060,Grocery,5.45
P249094,Fashion,66.35
P245610,Grocery,28.93
P210933,Sports,44.58
P206632,Electronics,177.5
P239523,Fashion,33.38
P243898,Home,42.26
P222973,Toys,34.64
P205589,Fashion,48.14
P211612,Fashion,7.89
P247611,Grocery,76.25
P218888,Electronics,328.07
P219417,Beauty,57.06
P212015,Home,101.69
P245440,Electronics,333.84
P235744,Electronics,246.95
P211891,Electronics,130.04
P227762,Home,441.0
P206595,Beauty,7.92
P246172,Sports,83.49
P228557,Beauty,5.23
P245593,Home,670.6
P221936,Electronics,313.64
P218281,Fashion,87.85
P202192,Home,118.98
P245032,Grocery,22.52
P233859,Fashion,42.59
P249851,Home,87.52
P242861,Sports,69.85
P234946,Sports,10.23
P249884,Grocery,7.1
P246360,Fashion,154.24
P232309,Electronics,415.85
P241472,Fashion,128.76
P235455,Electronics,122.63
P228672,Beauty,19.55
P203756,Grocery,1.46
P238829,Sports,121.14
P241391,Electronics,548.08
P222918,Electronics,497.7
P204494,Grocery,2.2
P234047,Home,47.44
P206538,Grocery,15.04
P202221,Sports,149.92
P205164,Grocery,5.22
P233622,Toys,12.25
P235980,Home,66.98
P219152,Sports,10.45
P214385,Home,123.13
P223612,Fashion,59.38
P212530,Fashion,20.91
P203340,Home,163.27
P223124,Electronics,140.37
P242579,Electronics,458.57
P233043,Home,90.45
P212295,Grocery,28.06
P220247,Beauty,22.28
P200714,Home,36.88
P200809,Fashion,78.93
P230144,Sports,18.65
P245983,Toys,2.97
P220362,Home,29.29
P241821,Beauty,48.73
P200036,Sports,47.98
P232402,Electronics,278.38
P224498,Fashion,50.42
P228387,Sports,143.79
P210273,Sports,184.22
P225030,Electronics,285.75
P245267,Fashion,31.42
P211403,Sports,31.44
P215037,Fashion,50.98
P219039,Toys,17.7
P214017,Electronics,161.84
P217365,Fashion,34.06
P247464,Fashion,71.17
P239215,Grocery,13.99
P212583,Toys,14.93
P232919,Grocery,5.19
P247025,Home,155.18
P244254,Toys,21.43
P246275,Toys,14.05
P209514,Home,45.88
P238416,Grocery,3.53
P201511,Toys,10.15
P218642,Grocery,32.52
P216615,Toys,29.57
P231589,Toys,45.6
P224225,Grocery,25.34
P220846,Home,90.86
P229152,Toys,16.87
P240517,Fashion,14.14
P200571,Sports,135.48
P226188,Toys,12.78
P245000,Sports,27.29
P242530,Toys,3.97
P213217,Home,166.84
P241999,Beauty,19.13
P206609,Electronics,52.94
P247397,Electronics,615.57
P245041,Sports,105.01
P249322,Beauty,3.96
P205151,Fashion,22.87
P206406,Fashion,68.01
P247062,Fashion,7.99
P214893,Sports,141.06
P232956,Beauty,20.22
P245841,Electronics,546.34
P207145,Sports,200.04
P238695,Fashion,76.78
P233367,Sports,17.99
P212209,Grocery,6.05
P244292,Electronics,280.84
P247085,Sports,341.93
P226965,Beauty,6.25
P209145,Electronics,702.25
P242585,Home,616.64
P234638,Toys,33.33
P220645,Electronics,253.64
P218408,Sports,29.27
P212521,Sports,102.14
P221878,Fashion,51.34
P238221,Electronics,173.64
P234595,Grocery,13.63
P221086,Fashion,11.09
P216923,Electronics,376.67
P216225,Sports,233.25
P207202,Fashion,36.41
P230139,Home,200.43
P231974,Electronics,378.12
P226941,Grocery,1.04
P237206,Home,27.13
P219885,Grocery,20.63
P244907,Home,15.44
P211218,Fashion,158.85
P245692,Grocery,30.56
P228750,Fashion,27.13
P231612,Home,58.93
P206716,Electronics,358.48
P216088,Grocery,13.46
P231001,Electronics,80.31
P239586,Toys,6.77
P222584,Beauty,27.79
P204286,Electronics,574.32
P204739,Electronics,119.29
P234857,Sports,210.98
P205605,Sports,22.33
P239590,Home,86.13
P203321,Fashion,98.46
P244541,Sports,55.53
P233984,Beauty,10.69
P237653,Sports,144.61
P212170,Home,77.43
P208933,Grocery,17.13
P222692,Electronics,93.91
P231474,Electronics,312.06
P209906,Grocery,7.28
P245004,Sports,591.78
P223814,Fashion,49.0
P235565,Toys,24.54
P200818,Home,28.49
P208434,Electronics,1617.95
P230571,Sports,15.19
P240694,Fashion,8.61
P228890,Electronics,75.6
P245485,Fashion,105.54
P212069,Home,181.71
P232780,Electronics,1224.51
P238662,Grocery,1.91
P207392,Fashion,42.47
P216102,Sports,110.23
P233457,Toys,16.15
P222262,Beauty,30.56
P211932,Fashion,121.81
P211766,Electronics,337.77
P222711,Toys,46.59
P213292,Fashion,79.93
P220687,Electronics,700.62
P247631,Sports,115.87
P225899,Electronics,287.6
P207408,Grocery,1.95
P210694,Toys,37.42
P240910,Beauty,9.79
P234533,Toys,2.73
P215237,Home,106.38
P205778,Toys,21.69
P235059,Sports,116.61
P226561,Electronics,410.04
P204866,Grocery,14.96
P208429,Toys,34.47
P243352,Grocery,20.31
P244515,Sports,174.78
P222837,Home,91.2
P234075,Fashion,8.19
P234853,Electronics,381.65
P226395,Electronics,126.7
P216415,Fashion,101.5
P231986,Beauty,34.33
P224104,Sports,152.77
P200291,Fashion,21.59
P203686,Beauty,27.56
P245347,Fashion,41.92
P201642,Sports,40.74
P231477,Grocery,23.02
P224150,Sports,88.51
P229833,Home,57.95
P203909,Toys,7.07
P232078,Beauty,12.18
P212268,Grocery,3.74
P210844,Electronics,200.75
P208638,Fashion,63.22
P237141,Fashion,162.41
P211233,Toys,6.65
P230496,Beauty,11.73
P217806,Electronics,50.7
P240326,Fashion,17.55
P213271,Beauty,16.28
P239513,Grocery,9.16
P219465,Home,50.78
P239502,Electronics,102.94
P213860,Home,119.02
P208250,Fashion,30.87
P241418,Beauty,16.61
P249255,Home,306.73
P221310,Sports,91.05
P249893,Grocery,7.47
P227982,Fashion,19.39
P232206,Toys,13.01
P209764,Grocery,27.06
P243661,Home,451.78
P212842,Electronics,203.91
P237491,Toys,6.61
P244372,Sports,251.85
P224043,Fashion,12.67
P237971,Home,56.47
P202976,Beauty,8.59
P207426,Electronics,321.15
P222887,Sports,61.66
P226710,Sports,43.29
P241387,Grocery,20.23
P247470,Beauty,29.73
P206486,Beauty,135.45
P239258,Beauty,12.16
P246882,Fashion,96.75
P222623,Sports,45.43
P223806,Sports,10.89
P205973,Toys,5.22
P246215,Toys,15.97
P248626,Beauty,43.69
P245939,Electronics,69.22
P249085,Grocery,24.49
P229157,Home,175.77
P205521,Grocery,1.46
P212891,Home,24.8
P216795,Electronics,75.56
P222474,Grocery,15.96
P226507,Toys,18.19
P210687,Toys,10.74
P233014,Electronics,80.05
P211009,Toys,11.82
P222948,Home,22.91
P234939,Grocery,26.57
P244291,Sports,16.39
P248296,Electronics,354.52
P248044,Home,37.61
P240225,Beauty,5.35
P222102,Grocery,6.77
P234828,Fashion,59.05
P236102,Toys,4.54
P245855,Toys,14.7
P233712,Electronics,219.34
P226823,Electronics,231.24
P205361,Beauty,73.37
P225838,Toys,10.44
P214638,Beauty,120.18
P238052,Toys,17.2
P223265,Beauty,48.28
P224751,Sports,52.19
P242012,Electronics,78.79
P210916,Electronics,78.66
P209509,Sports,93.94
P245532,Toys,54.28
P231102,Beauty,4.81
P247659,Beauty,31.62
P224324,Beauty,23.3
