customer_id,customer_age,customer_gender,age_group,region
C11838,40,Female,36-50,Central
C11944,51,Female,51-65,Central
C16593,20,Female,18-25,West
C10009,35,Male,26-35,West
C12871,62,Other,51-65,Central
C10797,40,Female,36-50,Central
C17409,25,Female,18-25,East
C17418,44,Female,36-50,South
C14972,49,Female,36-50,East
C15124,62,Male,51-65,North
C17286,40,Female,36-50,East
C11824,40,Male,36-50,Central
C14469,19,Male,18-25,Central
C13136,51,Male,51-65,East
C12193,61,Male,51-65,North
C10223,58,Male,51-65,Central
C15358,41,Male,36-50,North
C15898,37,Male,36-50,East
C14948,29,Male,26-35,South
C17449,45,Female,36-50,West
C14158,59,Male,51-65,North
C15336,66,Male,65+,North
C13925,36,Female,36-50,South
C16970,63,Female,51-65,East
C14784,26,Male,26-35,East
C15580,62,Male,51-65,North
C11633,33,Male,26-35,South
C12152,54,Female,51-65,South
C10384,44,Female,36-50,Central
C10404,43,Male,36-50,West
C14613,34,Male,26-35,East
C14571,31,Female,26-35,West
C12000,31,Female,26-35,Central
C12756,53,Male,51-65,South
C11668,35,Male,26-35,North
C15989,55,Other,51-65,South
C16914,65,Male,51-65,North
C11460,39,Male,36-50,South
C17190,65,Female,51-65,North
C17140,31,Male,26-35,West
C12724,25,Female,18-25,West
C14809,29,Other,26-35,South
C17625,49,Male,36-50,East
C14178,68,Female,65+,East
C15264,59,Male,51-65,East
C17252,64,Other,51-65,South
C17245,25,Female,18-25,Central
C16600,26,Male,26-35,West
C15997,24,Male,18-25,South
C12048,32,Female,26-35,Central
C10716,34,Male,26-35,Central
C17939,63,Male,51-65,West
C15565,48,Male,36-50,North
C14544,37,Female,36-50,West
C11823,25,Female,18-25,North
C12081,69,Female,65+,South
C13419,66,Male,65+,North
C16238,45,Male,36-50,West
C17239,41,Male,36-50,North
C11574,30,Female,26-35,North
C16297,33,Female,26-35,North
C10249,56,Female,51-65,East
C10673,43,Female,36-50,South
C14533,23,Male,18-25,Central
C12165,23,Male,18-25,North
C10770,36,Other,36-50,North
C13962,20,Male,18-25,West
C17473,49,Female,36-50,South
C14363,25,Male,18-25,West
C11984,23,Female,18-25,Central
C11077,42,Male,36-50,North
C10235,69,Female,65+,West
C10388,22,Female,18-25,North
C13037,48,Male,36-50,North
C17901,40,Male,36-50,West
C14858,58,Female,51-65,East
C11848,68,Male,65+,East
C16544,22,Female,18-25,East
C14719,61,Male,51-65,West
C12814,62,Female,51-65,North
C13374,61,Female,51-65,East
C17062,65,Female,51-65,North
C13278,46,Other,36-50,North
C11252,59,Female,51-65,Central
C16996,19,Female,18-25,South
C13981,33,Female,26-35,Central
C14673,63,Female,51-65,East
C12122,68,Female,65+,South
C14530,37,Female,36-50,Central
C12150,27,Male,26-35,South
C17589,50,Male,36-50,Central
C17871,19,Female,18-25,West
C16881,43,Female,36-50,Central
C11329,44,Male,36-50,Central
C16241,28,Female,26-35,South
C16941,40,Female,36-50,South
C11358,27,Female,26-35,West
C17002,59,Male,51-65,North
C12482,40,Male,36-50,South
C14542,65,Female,51-65,East
C12017,21,Male,18-25,North
C11331,44,Male,36-50,North
C14344,38,Female,36-50,East
C14261,65,Male,51-65,West
C17648,26,Female,26-35,East
C17127,55,Other,51-65,South
C15115,32,Male,26-35,Central
C14637,43,Male,36-50,South
C14854,32,Male,26-35,South
C13177,68,Male,65+,South
C17730,40,Female,36-50,Central
C12128,22,Female,18-25,East
C12180,47,Female,36-50,West
C14892,41,Female,36-50,Central
C17043,48,Female,36-50,West
C10137,62,Female,51-65,South
C16327,64,Male,51-65,South
C13472,58,Male,51-65,South
C15449,53,Male,51-65,East
C12832,59,Male,51-65,South
C13579,53,Female,51-65,South
C15971,63,Female,51-65,Central
C13031,51,Female,51-65,West
C14164,66,Female,65+,Central
C12593,45,Female,36-50,North
C17941,55,Male,51-65,North
C16196,18,Male,18-25,North
C15569,28,Male,26-35,Central
C14300,41,Female,36-50,South
C16269,58,Male,51-65,North
C13818,23,Female,18-25,South
C14138,31,Female,26-35,East
C13823,19,Female,18-25,West
C14042,61,Other,51-65,South
C11906,35,Female,26-35,North
C16254,61,Female,51-65,East
C10760,51,Female,51-65,North
C17830,57,Male,51-65,North
C17350,55,Female,51-65,East
C16991,51,Male,51-65,East
C16090,24,Female,18-25,South
C16031,60,Male,51-65,East
C17687,26,Male,26-35,East
C10899,69,Male,65+,West
C14455,49,Male,36-50,South
C12947,54,Male,51-65,West
C11719,43,Female,36-50,South
C10280,61,Female,51-65,West
C13266,19,Female,18-25,West
C11887,52,Female,51-65,North
C10666,39,Male,36-50,West
C14188,69,Male,65+,West
C10671,52,Male,51-65,East
C11969,18,Other,18-25,East
C14156,35,Female,26-35,South
C16777,44,Female,36-50,North
C13122,58,Male,51-65,East
C17570,28,Female,26-35,Central
C17956,28,Other,26-35,North
C15585,69,Female,65+,Central
C14699,27,Male,26-35,West
C13900,54,Male,51-65,East
C16677,28,Male,26-35,East
C15524,25,Female,18-25,North
C16981,56,Female,51-65,North
C17680,50,Female,36-50,Central
C16788,40,Male,36-50,South
C16376,21,Male,18-25,West
C10523,50,Female,36-50,West
C12393,55,Female,51-65,West
C13117,18,Female,18-25,West
C11968,63,Female,51-65,East
C15197,25,Male,18-25,East
C11753,24,Female,18-25,South
C15932,22,Female,18-25,West
C17240,26,Male,26-35,South
C16937,43,Male,36-50,Central
C12296,50,Male,36-50,North
C15240,52,Male,51-65,West
C12261,32,Female,26-35,South
C12286,62,Male,51-65,South
C15175,38,Male,36-50,West
C16493,25,Female,18-25,South
C14202,21,Female,18-25,East
C12878,61,Male,51-65,West
C14143,37,Male,36-50,East
C13644,52,Female,51-65,Central
C14432,19,Female,18-25,Central
C15145,40,Male,36-50,Central
C16947,52,Male,51-65,North
C15376,33,Male,26-35,East
C12055,21,Male,18-25,North
C14720,54,Male,51-65,West
C11276,53,Male,51-65,South
C15811,26,Female,26-35,Central
C12766,40,Male,36-50,East
C10302,47,Male,36-50,East
C10638,38,Female,36-50,Central
C10055,19,Female,18-25,West
C14821,37,Female,36-50,North
C10525,27,Male,26-35,South
C14569,55,Male,51-65,West
C14123,33,Female,26-35,South
C12125,49,Male,36-50,North
C13287,48,Male,36-50,South
C17553,40,Female,36-50,East
C10364,62,Female,51-65,East
C16809,54,Female,51-65,Central
C14621,66,Female,65+,West
C16842,46,Male,36-50,South
C15431,59,Female,51-65,North
C14978,64,Male,51-65,Central
C15126,62,Male,51-65,Central
C15122,44,Female,36-50,East
C11646,55,Male,51-65,West
C10918,66,Female,65+,West
C12797,47,Female,36-50,East
C16506,33,Male,26-35,South
C15870,25,Male,18-25,South
C13345,54,Male,51-65,Central
C17673,21,Female,18-25,East
C16882,27,Male,26-35,North
C13086,65,Female,51-65,Central
C15750,20,Other,18-25,North
C14580,18,Female,18-25,Central
C12075,67,Female,65+,Central
C11976,60,Male,51-65,North
C11296,62,Female,51-65,West
C15350,61,Female,51-65,East
C16229,43,Other,36-50,South
C10125,61,Female,51-65,East
C16955,50,Male,36-50,East
C14632,30,Male,26-35,West
C16288,69,Female,65+,South
C13596,21,Male,18-25,West
C13283,25,Male,18-25,South
C16168,45,Female,36-50,West
C11603,31,Male,26-35,West
C17561,34,Male,26-35,North
C10066,36,Female,36-50,East
C10232,38,Male,36-50,West
C11169,25,Male,18-25,East
C12158,59,Male,51-65,North
C16371,24,Female,18-25,North
C14206,31,Other,26-35,South
C11493,32,Male,26-35,West
C16177,48,Male,36-50,West
C14718,57,Female,51-65,South
C17943,34,Other,26-35,North
C14007,41,Male,36-50,North
C17536,56,Female,51-65,West
C16891,58,Female,51-65,West
C16738,40,Male,36-50,South
C12472,29,Female,26-35,South
C15637,43,Female,36-50,Central
C12739,61,Female,51-65,North
C15401,29,Male,26-35,Central
C17487,43,Female,36-50,North
C11761,35,Female,26-35,West
C13514,22,Male,18-25,Central
C11975,57,Female,51-65,East
C12362,40,Male,36-50,West
C16085,23,Male,18-25,North
C13812,69,Male,65+,West
C13448,31,Female,26-35,South
C11312,61,Male,51-65,East
C12709,58,Female,51-65,South
C12324,43,Female,36-50,North
C11605,54,Female,51-65,East
C15622,68,Female,65+,South
C16767,68,Female,65+,North
C12563,59,Female,51-65,South
C13421,47,Male,36-50,North
C16986,19,Male,18-25,West
C13517,30,Female,26-35,West
C17997,69,Female,65+,East
C12397,21,Female,18-25,South
C13735,60,Male,51-65,South
C12870,58,Female,51-65,East
C11160,67,Male,65+,South
C17042,42,Male,36-50,West
C10242,55,Female,51-65,West
C12590,22,Female,18-25,East
C11063,47,Male,36-50,East
C14324,57,Female,51-65,North
C12595,20,Female,18-25,South
C10919,31,Female,26-35,West
C15342,36,Male,36-50,South
C10005,26,Male,26-35,North
C17489,57,Male,51-65,West
C10467,33,Male,26-35,West
C15851,30,Female,26-35,South
C14170,61,Other,51-65,South
C10003,38,Male,36-50,Central
C15966,67,Male,65+,East
C10645,61,Male,51-65,East
C10117,38,Male,36-50,West
C12928,45,Male,36-50,South
C15725,55,Male,51-65,North
C12551,58,Female,51-65,Central
C16117,46,Male,36-50,South
C15042,49,Female,36-50,East
C16717,25,Male,18-25,South
C15560,69,Female,65+,South
C14289,27,Female,26-35,South
C10846,45,Male,36-50,South
C12762,64,Female,51-65,East
C17193,61,Male,51-65,Central
C15554,26,Female,26-35,North
C17467,25,Male,18-25,East
C15764,50,Male,36-50,Central
C16469,33,Female,26-35,East
C15529,54,Female,51-65,North
C11141,64,Male,51-65,North
C16979,18,Female,18-25,West
C10723,28,Female,26-35,North
C10224,59,Male,51-65,East
C14627,61,Male,51-65,Central
C14208,26,Female,26-35,East
C16283,46,Female,36-50,Central
C14654,49,Female,36-50,East
C16233,19,Male,18-25,North
C14749,58,Female,51-65,North
C14415,32,Male,26-35,South
C11573,69,Male,65+,Central
C11828,47,Male,36-50,West
C11917,56,Male,51-65,Central
C14234,28,Female,26-35,South
C17678,36,Male,36-50,Central
C16988,65,Male,51-65,South
C12026,21,Female,18-25,West
C16402,45,Female,36-50,Central
C13744,57,Male,51-65,Central
C10901,21,Female,18-25,East
C14785,41,Male,36-50,North
C12039,46,Female,36-50,East
C10260,37,Male,36-50,North
C16038,41,Male,36-50,West
C11673,33,Female,26-35,South
C12219,65,Female,51-65,South
C12060,52,Other,51-65,North
C13713,60,Female,51-65,East
C11619,69,Male,65+,East
C10320,25,Male,18-25,North
C11342,59,Female,51-65,North
C12376,21,Female,18-25,East
C11994,35,Male,26-35,Central
C12958,61,Female,51-65,Central
C16039,37,Male,36-50,Central
C17717,60,Female,51-65,Central
C13490,24,Female,18-25,North
C13677,52,Female,51-65,South
C11118,36,Female,36-50,East
C17984,65,Female,51-65,East
C11604,68,Male,65+,West
C16461,58,Female,51-65,North
C14027,66,Female,65+,North
C14429,49,Female,36-50,South
C11908,37,Male,36-50,East
C10375,22,Female,18-25,East
C13530,29,Female,26-35,East
C15256,35,Male,26-35,West
C12635,62,Male,51-65,South
C12560,23,Male,18-25,Central
C15415,48,Female,36-50,East
C13391,37,Male,36-50,West
C12965,61,Male,51-65,West
C15951,38,Male,36-50,South
C15468,67,Male,65+,West
C13850,67,Male,65+,Central
C10872,42,Female,36-50,North
C15947,52,Male,51-65,North
C11314,62,Female,51-65,Central
C14820,41,Female,36-50,East
C17332,58,Male,51-65,West
C16148,23,Female,18-25,North
C12898,52,Male,51-65,Central
C17546,47,Female,36-50,South
C10077,19,Female,18-25,East
C17577,64,Female,51-65,East
C12621,43,Female,36-50,South
C14227,31,Male,26-35,West
C15868,61,Male,51-65,East
C11065,35,Male,26-35,South
C12136,49,Male,36-50,West
C12449,59,Female,51-65,West
C12343,42,Male,36-50,West
C11863,37,Male,36-50,North
C11318,19,Male,18-25,South
C14711,69,Female,65+,West
C13597,23,Female,18-25,West
C16943,34,Male,26-35,North
C13762,40,Male,36-50,Central
C17804,30,Male,26-35,East
C16565,59,Male,51-65,West
C15984,31,Male,26-35,West
C15142,42,Other,36-50,Central
C14670,58,Male,51-65,West
C12190,33,Female,26-35,South
C10992,69,Female,65+,North
C12712,18,Male,18-25,East
C12192,47,Female,36-50,North
C11248,28,Male,26-35,Central
C13054,45,Female,36-50,North
C14033,30,Female,26-35,East
C11997,52,Female,51-65,South
C14916,39,Female,36-50,North
C13687,43,Male,36-50,South
C12151,46,Male,36-50,North
C14018,39,Male,36-50,North
C13110,46,Male,36-50,East
C11970,40,Female,36-50,West
C15765,45,Male,36-50,South
C12626,30,Female,26-35,West
C16534,61,Male,51-65,West
C11202,56,Male,51-65,East
C16697,18,Male,18-25,West
C15567,60,Female,51-65,West
C17667,59,Male,51-65,North
C17182,57,Female,51-65,Central
C15742,62,Female,51-65,West
C15788,48,Female,36-50,North
C12035,34,Male,26-35,South
C10477,33,Female,26-35,West
C11254,60,Female,51-65,South
C10922,23,Male,18-25,South
C10419,45,Female,36-50,Central
C12204,33,Male,26-35,Central
C12597,53,Female,51-65,Central
C17608,47,Male,36-50,East
C11120,61,Male,51-65,West
C13068,27,Male,26-35,South
C17578,26,Male,26-35,Central
C10950,60,Male,51-65,South
C12336,49,Female,36-50,South
C15373,63,Female,51-65,South
C12243,20,Female,18-25,East
C12645,37,Male,36-50,Central
C11857,67,Male,65+,North
C17689,38,Female,36-50,East
C14612,44,Female,36-50,West
C15754,52,Female,51-65,South
C11865,18,Female,18-25,Central
C12912,44,Female,36-50,North
C12853,32,Male,26-35,East
C16028,50,Male,36-50,South
C17326,52,Male,51-65,North
C15996,63,Male,51-65,South
C16359,50,Female,36-50,North
C17863,66,Male,65+,East
C16158,62,Female,51-65,South
C13228,26,Female,26-35,North
C17428,25,Female,18-25,North
C12371,44,Male,36-50,South
C12891,19,Male,18-25,South
C13756,49,Female,36-50,North
C14225,53,Male,51-65,West
C10094,64,Female,51-65,South
C12674,47,Female,36-50,South
C16898,44,Female,36-50,West
C17459,23,Female,18-25,South
C10793,68,Male,65+,Central
C11834,60,Female,51-65,Central
C17450,66,Female,65+,West
C12116,60,Female,51-65,West
C14106,38,Female,36-50,West
C13325,29,Male,26-35,Central
C15961,25,Female,18-25,North
C13205,28,Male,26-35,East
C14807,22,Female,18-25,Central
C16166,44,Male,36-50,North
C10814,25,Female,18-25,West
C10345,59,Female,51-65,South
C12349,43,Male,36-50,West
C10362,64,Female,51-65,West
C12443,43,Female,36-50,East
C12188,32,Male,26-35,North
C17783,46,Female,36-50,North
C13281,33,Male,26-35,Central
C10984,21,Female,18-25,North
C17790,41,Female,36-50,Central
C11639,62,Female,51-65,North
C10827,18,Male,18-25,North
C12730,68,Male,65+,West
C13531,22,Male,18-25,West
C17147,24,Male,18-25,South
C14451,69,Male,65+,East
C17151,35,Female,26-35,West
C15443,27,Female,26-35,Central
C17300,58,Female,51-65,South
C12935,53,Male,51-65,North
C13876,26,Female,26-35,Central
C10126,37,Female,36-50,East
C13056,47,Female,36-50,Central
C10603,22,Male,18-25,West
C17966,63,Female,51-65,North
C13449,68,Male,65+,North
C16024,37,Female,36-50,North
C15109,37,Male,36-50,East
C17196,44,Male,36-50,Central
C13533,23,Female,18-25,East
C13367,39,Male,36-50,West
C13368,30,Male,26-35,West
C13797,42,Female,36-50,Central
C16922,18,Male,18-25,South
C15526,60,Male,51-65,East
C11792,41,Male,36-50,East
C12861,63,Female,51-65,North
C13476,59,Male,51-65,West
C13417,59,Male,51-65,South
C11645,35,Male,26-35,North
C16563,27,Male,26-35,Central
C11205,26,Female,26-35,South
C13030,65,Female,51-65,West
C12872,67,Female,65+,North
C11854,46,Female,36-50,West
C14021,26,Other,26-35,Central
C14662,66,Female,65+,Central
C16514,67,Male,65+,East
C15031,24,Male,18-25,West
C16030,43,Male,36-50,West
C12708,24,Male,18-25,North
C13502,37,Male,36-50,Central
C17112,49,Female,36-50,South
C11332,49,Male,36-50,South
C17304,51,Male,51-65,East
C10201,50,Female,36-50,East
C13507,29,Male,26-35,West
C16456,63,Male,51-65,West
C14212,48,Female,36-50,East
C17833,66,Female,65+,West
C15032,46,Female,36-50,East
C17970,33,Male,26-35,North
C16387,31,Male,26-35,South
C10536,18,Male,18-25,South
C17973,49,Male,36-50,West
C10385,45,Male,36-50,North
C16490,27,Female,26-35,Central
C13600,52,Male,51-65,North
C16783,38,Female,36-50,East
C15034,38,Female,36-50,North
C14971,62,Male,51-65,East
C15298,27,Female,26-35,South
C14759,27,Male,26-35,West
C14120,67,Male,65+,Central
C11990,41,Male,36-50,West
C15299,68,Male,65+,South
C14805,37,Male,36-50,East
C13572,26,Male,26-35,South
C15975,45,Male,36-50,South
C15280,19,Male,18-25,West
C15098,61,Male,51-65,North
C14757,43,Female,36-50,Central
C12713,20,Male,18-25,South
C12203,37,Male,36-50,East
C10966,21,Male,18-25,East
C14944,28,Male,26-35,North
C15203,66,Male,65+,North
C13432,27,Male,26-35,West
C10688,19,Female,18-25,North
C14243,62,Male,51-65,Central
C13701,22,Male,18-25,East
C10341,27,Male,26-35,Central
C15182,38,Female,36-50,West
C11724,18,Female,18-25,West
C15479,37,Male,36-50,West
C16704,56,Female,51-65,West
C14422,61,Female,51-65,North
C11759,56,Male,51-65,East
C13212,41,Female,36-50,North
C10989,68,Female,65+,North
C12262,19,Male,18-25,East
C10951,34,Female,26-35,Central
C10722,43,Other,36-50,North
C13389,23,Female,18-25,Central
C12079,21,Female,18-25,South
C12717,57,Male,51-65,East
C12332,19,Male,18-25,Central
C14524,55,Female,51-65,West
C10285,47,Male,36-50,East
C17311,50,Male,36-50,North
C13495,45,Female,36-50,North
C10768,49,Female,36-50,West
C16733,61,Male,51-65,South
C15490,59,Female,51-65,South
C17342,62,Other,51-65,West
C13057,35,Female,26-35,West
C15083,29,Female,26-35,West
C12161,45,Male,36-50,East
C13293,34,Female,26-35,North
C15797,68,Male,65+,North
C10946,48,Male,36-50,Central
C14926,44,Female,36-50,West
C17811,35,Male,26-35,North
C16016,38,Female,36-50,West
C13335,33,Male,26-35,North
C17068,69,Other,65+,East
C14150,63,Female,51-65,Central
C17810,35,Other,26-35,West
C14895,60,Male,51-65,East
C14873,48,Male,36-50,East
C11481,19,Male,18-25,Central
C11901,33,Female,26-35,East
C16305,47,Male,36-50,East
C13451,59,Female,51-65,West
C14064,18,Female,18-25,South
C16230,23,Female,18-25,South
C10054,32,Male,26-35,Central
C15297,26,Male,26-35,East
C13462,60,Female,51-65,Central
C13079,19,Male,18-25,South
C10832,48,Female,36-50,East
C14408,51,Female,51-65,West
C15954,38,Female,36-50,West
C16103,30,Female,26-35,West
C12490,54,Male,51-65,North
C15886,43,Female,36-50,South
C10327,39,Female,36-50,West
C17221,26,Male,26-35,West
C16904,43,Other,36-50,East
C13310,54,Male,51-65,East
C13300,40,Male,36-50,North
C16722,23,Male,18-25,Central
C17218,66,Male,65+,South
C15383,21,Female,18-25,West
C17585,65,Male,51-65,South
C15207,26,Female,26-35,Central
C11311,60,Male,51-65,North
C16957,58,Female,51-65,Central
C12538,67,Male,65+,North
C13983,36,Female,36-50,South
C14547,27,Female,26-35,East
C15619,27,Female,26-35,East
C10164,53,Female,51-65,East
C14277,23,Male,18-25,South
C16612,36,Female,36-50,East
C15005,26,Male,26-35,South
