order_id,customer_id,product_id,order_date,payment_method,quantity,discount,gross_amount,discount_amount,total_amount,shipping_cost,profit_margin,net_revenue,net_profit,returned,is_unprofitable,delivery_time_days,delivery_speed
O100178,C12690,P212289,2024-02-02,UPI,1,0.0,99.52,0.0,99.52,8.19,19.68,99.52,19.68,0,0,7,Standard (4-7 days)
O100179,C13840,P228293,2023-12-28,UPI,1,0.0,16.48,0.0,16.48,3.97,2.62,16.48,2.62,0,0,8,Delayed (8+ days)
O100180,C11028,P204734,2025-04-05,Wallet,1,0.0,137.57,0.0,137.57,8.34,8.17,137.57,8.17,0,0,5,Standard (4-7 days)
O100181,C17385,P220013,2024-02-03,Credit Card,1,0.0,331.04,0.0,331.04,6.99,85.7,331.04,85.7,0,0,4,Standard (4-7 days)
O100182,C10502,P235521,2024-11-05,PayPal,2,0.0,33.7,0.0,33.7,3.4,8.4,33.7,8.4,0,0,6,Standard (4-7 days)
O100183,C16910,P206505,2024-11-13,Debit Card,1,0.0,26.91,0.0,26.91,2.99,5.08,26.91,5.08,0,0,4,Standard (4-7 days)
O100184,C14493,P244327,2024-11-10,COD,1,0.1,135.78,13.579999999999998,122.2,8.48,34.29,122.2,34.29,0,0,5,Standard (4-7 days)
O100185,C10870,P247673,2024-10-08,Credit Card,1,0.0,49.21,0.0,49.21,5.29,8.49,49.21,8.49,0,0,5,Standard (4-7 days)
O100186,C16938,P204685,2025-01-24,Debit Card,2,0.0,82.04,0.0,82.04,6.87,25.95,82.04,25.95,0,0,4,Standard (4-7 days)
O100187,C14488,P249353,2024-06-12,COD,2,0.0,41.0,0.0,41.0,5.35,-2.07,41.0,-2.07,0,1,6,Standard (4-7 days)
O100188,C10206,P218409,2024-03-13,Credit Card,1,0.0,57.32,0.0,57.32,7.37,9.83,57.32,9.83,0,0,3,Fast (1-3 days)
O100189,C15134,P219517,2023-11-04,Wallet,2,0.0,97.16,0.0,97.16,7.6,19.6,97.16,19.6,0,0,3,Fast (1-3 days)
O100190,C15977,P244533,2024-09-14,Credit Card,1,0.0,37.86,0.0,37.86,5.8,11.24,37.86,11.24,0,0,4,Standard (4-7 days)
O100191,C17721,P230475,2025-04-08,Credit Card,2,0.05,199.02,9.950000000000017,189.07,8.19,48.53,189.07,48.53,0,0,3,Fast (1-3 days)
O100192,C17035,P236989,2024-12-31,PayPal,1,0.05,7.76,0.3899999999999997,7.37,3.72,-0.77,7.37,-0.77,0,1,5,Standard (4-7 days)
O100193,C11484,P215327,2024-04-10,Credit Card,1,0.15,30.17,4.530000000000001,25.64,4.28,-2.23,25.64,-2.23,0,1,5,Standard (4-7 days)
O100194,C17858,P203671,2023-12-18,Debit Card,1,0.2,17.81,3.5599999999999987,14.25,4.86,-3.72,14.25,-3.72,0,1,5,Standard (4-7 days)
O100195,C17742,P204941,2024-08-10,Credit Card,1,0.0,49.2,0.0,49.2,6.38,13.3,49.2,13.3,0,0,6,Standard (4-7 days)
O100196,C10863,P226372,2025-08-01,UPI,1,0.0,236.98,0.0,236.98,8.56,19.88,236.98,19.88,0,0,4,Standard (4-7 days)
O100197,C12790,P212466,2025-01-24,Credit Card,1,0.0,23.49,0.0,23.49,4.42,2.63,23.49,2.63,0,0,4,Standard (4-7 days)
O100198,C17408,P218286,2025-06-30,Credit Card,1,0.0,52.7,0.0,52.7,7.0,14.08,52.7,14.08,0,0,5,Standard (4-7 days)
O100199,C10563,P244959,2025-05-24,Credit Card,3,0.05,60.269999999999996,3.009999999999998,57.26,7.4,15.5,57.26,15.5,0,0,6,Standard (4-7 days)
O100200,C15116,P204588,2025-07-23,COD,4,0.0,53.08,0.0,53.08,4.7,-0.45,53.08,-0.45,0,1,5,Standard (4-7 days)
O100201,C14191,P228080,2024-11-22,UPI,1,0.0,125.56,0.0,125.56,7.14,28.02,125.56,28.02,0,0,5,Standard (4-7 days)
O100202,C16019,P224544,2023-10-13,Debit Card,1,0.0,72.87,0.0,72.87,7.84,14.02,72.87,14.02,0,0,6,Standard (4-7 days)
O100203,C11757,P210811,2025-04-18,Credit Card,2,0.0,291.38,0.0,291.38,8.39,26.58,291.38,26.58,0,0,7,Standard (4-7 days)
O100204,C16628,P218733,2024-12-16,Debit Card,1,0.2,26.26,5.25,21.01,4.51,4.94,21.01,4.94,0,0,5,Standard (4-7 days)
O100205,C17574,P240696,2024-01-03,Wallet,1,0.2,176.95,35.389999999999986,141.56,7.16,32.48,141.56,32.48,0,0,6,Standard (4-7 days)
O100206,C16374,P248093,2024-09-25,COD,1,0.0,33.7,0.0,33.7,6.42,-3.72,33.7,-3.72,0,1,5,Standard (4-7 days)
O100207,C16892,P239888,2025-04-21,Debit Card,4,0.0,7.96,0.0,7.96,1.92,-1.28,7.96,-1.28,0,1,4,Standard (4-7 days)
O100208,C11678,P247042,2024-06-23,Debit Card,1,0.05,7.78,0.39000000000000057,7.39,1.92,1.04,7.39,1.04,0,0,3,Fast (1-3 days)
O100209,C13242,P230059,2023-09-16,COD,1,0.0,537.23,0.0,537.23,9.75,54.72,537.23,54.72,0,0,3,Fast (1-3 days)
O100210,C14636,P237487,2024-11-08,Credit Card,1,0.0,206.49,0.0,206.49,10.12,47.7,206.49,47.7,0,0,7,Standard (4-7 days)
O100211,C11059,P240849,2023-12-22,Credit Card,1,0.0,33.43,0.0,33.43,6.41,3.62,33.43,3.62,0,0,5,Standard (4-7 days)
O100212,C16668,P214550,2023-12-28,UPI,3,0.05,349.11,17.460000000000036,331.65,8.23,31.57,331.65,31.57,0,0,8,Delayed (8+ days)
O100213,C15279,P249122,2023-12-22,UPI,2,0.0,54.98,0.0,54.98,6.08,13.16,54.98,13.16,0,0,6,Standard (4-7 days)
O100214,C11722,P210864,2024-05-06,Credit Card,2,0.0,3.72,0.0,3.72,3.06,-2.76,3.72,-2.76,0,1,3,Fast (1-3 days)
O100215,C13314,P225394,2025-01-14,Credit Card,1,0.0,475.97,0.0,475.97,7.92,49.2,475.97,49.2,0,0,4,Standard (4-7 days)
O100216,C13157,P219061,2024-05-11,Debit Card,1,0.0,410.13,0.0,410.13,8.95,40.27,410.13,40.27,0,0,4,Standard (4-7 days)
O100217,C15915,P249699,2024-05-16,Debit Card,1,0.3,50.95,15.290000000000006,35.66,6.4,9.65,35.66,9.65,0,0,6,Standard (4-7 days)
O100218,C12625,P212624,2024-02-03,UPI,5,0.05,42.0,2.1000000000000014,39.9,6.54,-3.35,39.9,-3.35,0,1,4,Standard (4-7 days)
O100219,C12729,P224934,2025-05-21,Debit Card,1,0.0,21.91,0.0,21.91,3.83,4.93,21.91,4.93,0,0,4,Standard (4-7 days)
O100220,C16700,P203361,2023-11-24,Credit Card,1,0.2,41.53,8.310000000000002,33.22,4.47,-1.81,33.22,-1.81,0,1,3,Fast (1-3 days)
O100221,C11597,P213707,2025-06-18,Credit Card,1,0.0,323.62,0.0,323.62,10.29,86.8,323.62,86.8,0,0,5,Standard (4-7 days)
O100222,C13060,P201924,2024-08-15,UPI,1,0.0,19.71,0.0,19.71,4.96,0.56,19.71,0.56,0,0,6,Standard (4-7 days)
O100223,C12693,P229487,2024-05-25,Credit Card,1,0.0,1.02,0.0,1.02,2.2,-2.12,1.02,-2.12,0,1,5,Standard (4-7 days)
O100224,C14891,P212647,2025-06-26,Credit Card,1,0.0,433.77,0.0,433.77,7.22,114.24,0.0,0.0,1,0,3,Fast (1-3 days)
O100225,C15147,P231734,2024-03-05,Wallet,1,0.05,42.68,2.1300000000000026,40.55,5.77,8.42,40.55,8.42,0,0,5,Standard (4-7 days)
O100226,C15739,P229018,2025-05-19,Credit Card,1,0.0,168.7,0.0,168.7,8.16,39.08,168.7,39.08,0,0,7,Standard (4-7 days)
O100227,C13627,P221627,2025-07-29,Wallet,1,0.0,49.93,0.0,49.93,6.99,12.98,49.93,12.98,0,0,4,Standard (4-7 days)
O100228,C11363,P221031,2025-03-13,Debit Card,2,0.15,16.94,2.540000000000001,14.4,4.4,-3.25,14.4,-3.25,0,1,5,Standard (4-7 days)
O100229,C17965,P239449,2024-01-23,Credit Card,1,0.0,33.57,0.0,33.57,5.32,6.43,33.57,6.43,0,0,4,Standard (4-7 days)
O100230,C11981,P202701,2023-09-25,Debit Card,2,0.0,68.12,0.0,68.12,5.7,13.37,68.12,13.37,0,0,4,Standard (4-7 days)
O100231,C15450,P246943,2024-07-15,COD,1,0.0,32.11,0.0,32.11,4.49,-1.92,32.11,-1.92,0,1,6,Standard (4-7 days)
O100232,C11663,P242890,2024-03-29,COD,1,0.0,389.04,0.0,389.04,7.63,39.05,389.04,39.05,0,0,4,Standard (4-7 days)
O100233,C11529,P249573,2024-04-14,Debit Card,1,0.0,5.91,0.0,5.91,3.39,-1.03,5.91,-1.03,0,1,3,Fast (1-3 days)
O100234,C12038,P216719,2024-09-18,COD,2,0.1,236.06,23.610000000000014,212.45,9.3,50.19,212.45,50.19,0,0,4,Standard (4-7 days)
O100235,C17515,P209718,2025-06-26,UPI,3,0.15,187.10999999999999,28.069999999999993,159.04,8.82,35.71,159.04,35.71,0,0,3,Fast (1-3 days)
O100236,C15592,P200056,2024-12-09,Credit Card,1,0.0,30.96,0.0,30.96,6.17,2.5,30.96,2.5,0,0,5,Standard (4-7 days)
O100237,C13302,P246741,2025-04-16,COD,1,0.05,36.43,1.8200000000000003,34.61,4.45,5.24,34.61,5.24,0,0,4,Standard (4-7 days)
O100238,C12237,P215352,2023-10-10,Debit Card,1,0.05,90.56,4.530000000000001,86.03,7.29,18.52,86.03,18.52,0,0,5,Standard (4-7 days)
O100239,C17392,P247820,2024-10-26,Credit Card,1,0.05,11.94,0.5999999999999996,11.34,4.76,-3.85,11.34,-3.85,0,1,6,Standard (4-7 days)
O100240,C15504,P203147,2024-07-17,Credit Card,1,0.0,215.45,0.0,215.45,7.77,52.56,215.45,52.56,0,0,7,Standard (4-7 days)
O100241,C15496,P203537,2024-09-20,Credit Card,4,0.05,30.4,1.5199999999999996,28.88,6.38,5.17,28.88,5.17,0,0,5,Standard (4-7 days)
O100242,C11306,P222812,2025-09-03,Debit Card,1,0.15,253.37,38.00999999999999,215.36,9.96,54.65,215.36,54.65,0,0,3,Fast (1-3 days)
O100243,C14029,P200721,2025-06-17,Debit Card,1,0.0,40.94,0.0,40.94,4.6,9.73,40.94,9.73,0,0,4,Standard (4-7 days)
O100244,C16776,P245037,2025-01-12,Credit Card,1,0.0,8.6,0.0,8.6,2.96,0.91,8.6,0.91,0,0,4,Standard (4-7 days)
O100245,C12675,P216769,2025-06-22,COD,1,0.15,62.43,9.36,53.07,8.22,7.7,53.07,7.7,0,0,4,Standard (4-7 days)
O100246,C15068,P240194,2024-01-07,Wallet,3,0.05,2654.3999999999996,132.7199999999998,2521.68,12.53,290.07,2521.68,290.07,0,0,6,Standard (4-7 days)
O100247,C15864,P246556,2024-03-02,Credit Card,1,0.0,95.63,0.0,95.63,9.07,17.71,95.63,17.71,0,0,4,Standard (4-7 days)
O100248,C11282,P246775,2025-06-25,Credit Card,1,0.1,28.35,2.830000000000002,25.52,4.68,-2.64,25.52,-2.64,0,1,4,Standard (4-7 days)
O100249,C17526,P243847,2025-04-15,Debit Card,1,0.0,7.27,0.0,7.27,2.17,1.1,7.27,1.1,0,0,3,Fast (1-3 days)
O100250,C10709,P214346,2024-02-13,Debit Card,1,0.1,125.6,12.559999999999988,113.04,7.9,31.66,113.04,31.66,0,0,4,Standard (4-7 days)
O100251,C15575,P239883,2024-11-12,PayPal,4,0.0,130.76,0.0,130.76,6.66,39.11,130.76,39.11,0,0,3,Fast (1-3 days)
O100252,C15530,P210911,2024-09-06,Wallet,1,0.0,140.25,0.0,140.25,7.55,41.54,0.0,0.0,1,0,5,Standard (4-7 days)
O100253,C14744,P200259,2023-09-25,PayPal,1,0.05,274.72,13.740000000000009,260.98,9.1,63.97,260.98,63.97,0,0,4,Standard (4-7 days)
O100254,C14413,P220872,2025-02-09,Credit Card,2,0.0,116.08,0.0,116.08,7.03,33.6,116.08,33.6,0,0,6,Standard (4-7 days)
O100255,C13748,P208791,2024-08-30,PayPal,1,0.0,413.13,0.0,413.13,8.79,40.79,413.13,40.79,0,0,4,Standard (4-7 days)
O100256,C17392,P207536,2024-09-11,COD,1,0.0,41.29,0.0,41.29,4.19,7.37,41.29,7.37,0,0,5,Standard (4-7 days)
O100257,C17986,P220432,2023-12-01,PayPal,1,0.0,25.62,0.0,25.62,6.05,5.48,25.62,5.48,0,0,4,Standard (4-7 days)
O100258,C15353,P232750,2024-02-27,COD,1,0.05,309.15,15.45999999999998,293.69,9.11,26.13,293.69,26.13,0,0,7,Standard (4-7 days)
O100259,C14779,P241715,2024-08-08,Debit Card,1,0.0,182.17,0.0,182.17,8.24,13.62,182.17,13.62,0,0,4,Standard (4-7 days)
O100260,C10663,P244537,2024-09-18,Credit Card,1,0.15,278.95,41.839999999999975,237.11,6.78,21.67,237.11,21.67,0,0,6,Standard (4-7 days)
O100261,C11998,P219541,2024-02-28,COD,1,0.0,135.15,0.0,135.15,7.76,39.54,135.15,39.54,0,0,7,Standard (4-7 days)
O100262,C17994,P243718,2024-01-15,Debit Card,1,0.1,5.26,0.5299999999999994,4.73,1.41,0.25,4.73,0.25,0,0,5,Standard (4-7 days)
O100263,C13445,P216860,2024-01-05,Credit Card,1,0.0,16.22,0.0,16.22,4.87,2.43,16.22,2.43,0,0,8,Delayed (8+ days)
O100264,C13743,P205283,2023-11-26,Credit Card,1,0.0,63.45,0.0,63.45,5.95,11.82,63.45,11.82,0,0,7,Standard (4-7 days)
O100265,C15727,P230743,2023-10-10,Credit Card,1,0.2,164.8,32.96000000000001,131.84,5.96,40.18,131.84,40.18,0,0,4,Standard (4-7 days)
O100266,C11495,P242559,2023-11-16,Wallet,1,0.0,73.7,0.0,73.7,6.11,23.37,73.7,23.37,0,0,4,Standard (4-7 days)
O100267,C13304,P235127,2025-02-04,Debit Card,1,0.0,126.01,0.0,126.01,5.32,29.96,126.01,29.96,0,0,5,Standard (4-7 days)
O100268,C13763,P207405,2024-08-15,UPI,1,0.0,309.52,0.0,309.52,8.23,28.91,309.52,28.91,0,0,5,Standard (4-7 days)
O100269,C15232,P231181,2023-12-04,Debit Card,1,0.0,119.82,0.0,119.82,6.39,35.55,0.0,0.0,1,0,6,Standard (4-7 days)
O100270,C11853,P232205,2025-04-29,COD,1,0.0,1.09,0.0,1.09,1.22,-1.13,1.09,-1.13,0,1,5,Standard (4-7 days)
O100271,C15616,P224408,2025-03-12,COD,1,0.15,11.88,1.7800000000000011,10.1,4.56,-3.75,10.1,-3.75,0,1,5,Standard (4-7 days)
O100272,C16585,P217645,2025-03-26,Credit Card,1,0.15,6.23,0.9300000000000006,5.3,3.21,-1.36,5.3,-1.36,0,1,4,Standard (4-7 days)
O100273,C14659,P247125,2024-12-18,Debit Card,1,0.05,1170.31,58.51999999999998,1111.79,11.47,121.94,1111.79,121.94,0,0,4,Standard (4-7 days)
O100274,C11291,P206323,2024-12-21,Debit Card,1,0.0,60.81,0.0,60.81,5.5,11.53,60.81,11.53,0,0,5,Standard (4-7 days)
O100275,C13581,P205937,2025-08-04,Wallet,1,0.05,106.86,5.340000000000003,101.52,7.05,21.38,101.52,21.38,0,0,5,Standard (4-7 days)
O100276,C17974,P243798,2025-03-09,Wallet,1,0.2,81.17,16.230000000000004,64.94,7.12,11.06,64.94,11.06,0,0,4,Standard (4-7 days)
O100277,C13457,P230431,2025-02-25,Credit Card,1,0.15,57.9,8.68,49.22,5.57,16.58,49.22,16.58,0,0,6,Standard (4-7 days)
O100278,C17554,P217882,2024-02-14,Debit Card,1,0.0,428.38,0.0,428.38,9.79,140.14,428.38,140.14,0,0,8,Delayed (8+ days)
O100279,C17280,P225324,2024-06-28,Credit Card,2,0.1,146.04,14.599999999999994,131.44,6.39,9.38,131.44,9.38,0,0,5,Standard (4-7 days)
O100280,C11636,P213003,2025-08-05,UPI,1,0.1,35.26,3.5299999999999976,31.73,5.26,9.02,31.73,9.02,0,0,5,Standard (4-7 days)
O100281,C13696,P243346,2025-01-30,Credit Card,2,0.15,14.08,2.1099999999999994,11.97,4.65,-3.69,11.97,-3.69,0,1,4,Standard (4-7 days)
O100282,C12999,P225106,2023-09-30,Debit Card,2,0.0,197.34,0.0,197.34,9.02,14.66,197.34,14.66,0,0,4,Standard (4-7 days)
O100283,C13152,P212979,2023-12-01,COD,1,0.1,61.13,6.109999999999999,55.02,6.64,9.87,55.02,9.87,0,0,5,Standard (4-7 days)
O100284,C10698,P234977,2025-03-14,Credit Card,1,0.0,838.28,0.0,838.28,10.7,224.02,838.28,224.02,0,0,5,Standard (4-7 days)
O100285,C12160,P244828,2024-09-13,Debit Card,1,0.0,26.76,0.0,26.76,3.74,5.63,26.76,5.63,0,0,5,Standard (4-7 days)
O100286,C14097,P207228,2023-11-18,Credit Card,1,0.0,8.39,0.0,8.39,1.28,2.08,8.39,2.08,0,0,7,Standard (4-7 days)
O100287,C14737,P209300,2024-01-10,Debit Card,1,0.1,256.47,25.650000000000034,230.82,6.93,57.7,230.82,57.7,0,0,4,Standard (4-7 days)
O100288,C16363,P208681,2024-09-16,Debit Card,2,0.0,105.2,0.0,105.2,6.11,41.23,105.2,41.23,0,0,6,Standard (4-7 days)
O100289,C15685,P240964,2025-04-05,COD,1,0.0,64.48,0.0,64.48,5.73,12.32,64.48,12.32,0,0,5,Standard (4-7 days)
O100290,C10854,P208267,2025-08-17,Credit Card,1,0.2,165.3,33.06,132.24,7.31,8.56,0.0,0.0,1,0,5,Standard (4-7 days)
O100291,C15855,P205372,2024-08-01,Credit Card,1,0.0,28.53,0.0,28.53,5.06,7.78,28.53,7.78,0,0,6,Standard (4-7 days)
O100292,C17392,P238918,2024-01-07,Credit Card,2,0.1,80.48,8.049999999999997,72.43,5.5,14.78,72.43,14.78,0,0,5,Standard (4-7 days)
O100293,C16528,P210920,2024-12-18,PayPal,3,0.0,794.52,0.0,794.52,8.39,86.95,794.52,86.95,0,0,5,Standard (4-7 days)
O100294,C13474,P248769,2024-11-23,Debit Card,1,0.1,6.73,0.6700000000000008,6.06,4.24,-1.51,6.06,-1.51,0,1,6,Standard (4-7 days)
O100295,C15757,P216856,2023-12-02,Wallet,3,0.05,504.39,25.21999999999997,479.17,9.79,47.71,479.17,47.71,0,0,6,Standard (4-7 days)
O100296,C15249,P227785,2024-08-25,Debit Card,2,0.0,44.72,0.0,44.72,5.92,9.73,44.72,9.73,0,0,4,Standard (4-7 days)
O100297,C15172,P247915,2025-08-25,Wallet,1,0.0,25.35,0.0,25.35,4.56,5.58,0.0,0.0,1,0,4,Standard (4-7 days)
O100298,C11707,P217221,2024-05-29,UPI,1,0.0,157.79,0.0,157.79,6.55,12.38,157.79,12.38,0,0,3,Fast (1-3 days)
O100299,C12777,P225178,2024-08-13,COD,1,0.05,234.95,11.75,223.2,8.23,58.73,223.2,58.73,0,0,4,Standard (4-7 days)
O100300,C15791,P233954,2025-05-31,UPI,1,0.15,54.68,8.200000000000003,46.48,6.37,-2.65,46.48,-2.65,0,1,3,Fast (1-3 days)
O100301,C11733,P206461,2024-02-19,Debit Card,1,0.05,77.47,3.8700000000000045,73.6,6.89,1.94,73.6,1.94,0,0,5,Standard (4-7 days)
O100302,C15535,P217865,2025-01-16,Credit Card,1,0.0,76.74,0.0,76.74,4.75,16.74,76.74,16.74,0,0,3,Fast (1-3 days)
O100303,C16390,P244232,2024-08-04,Credit Card,1,0.0,11.8,0.0,11.8,2.72,2.59,11.8,2.59,0,0,4,Standard (4-7 days)
O100304,C14931,P214052,2025-07-09,Credit Card,4,0.0,268.48,0.0,268.48,9.1,66.07,268.48,66.07,0,0,4,Standard (4-7 days)
O100305,C13510,P230370,2024-11-14,Debit Card,1,0.0,10.56,0.0,10.56,4.11,0.64,10.56,0.64,0,0,4,Standard (4-7 days)
O100306,C10202,P207332,2025-07-14,Debit Card,1,0.1,73.51,7.3500000000000085,66.16,6.83,11.69,66.16,11.69,0,0,3,Fast (1-3 days)
O100307,C13255,P249383,2024-01-04,UPI,1,0.1,99.55,9.950000000000003,89.6,6.83,3.92,89.6,3.92,0,0,4,Standard (4-7 days)
O100308,C14218,P200327,2024-06-03,Credit Card,1,0.1,156.68,15.670000000000016,141.01,8.29,8.63,141.01,8.63,0,0,7,Standard (4-7 days)
O100309,C14496,P222765,2024-12-21,UPI,1,0.1,145.46,14.550000000000011,130.91,9.17,30.1,130.91,30.1,0,0,6,Standard (4-7 days)
O100310,C10766,P205239,2024-03-30,Wallet,1,0.0,25.73,0.0,25.73,4.65,4.36,25.73,4.36,0,0,4,Standard (4-7 days)
O100311,C14389,P210078,2023-12-08,PayPal,1,0.0,6.58,0.0,6.58,4.64,-2.01,6.58,-2.01,0,1,6,Standard (4-7 days)
O100312,C12327,P207038,2024-01-06,COD,1,0.0,21.29,0.0,21.29,4.35,2.04,21.29,2.04,0,0,8,Delayed (8+ days)
O100313,C12931,P208048,2025-06-24,Debit Card,2,0.05,378.02,18.899999999999977,359.12,9.09,34.0,359.12,34.0,0,0,3,Fast (1-3 days)
O100314,C17777,P228671,2024-02-11,UPI,1,0.0,55.7,0.0,55.7,7.37,12.12,55.7,12.12,0,0,4,Standard (4-7 days)
O100315,C10197,P214954,2025-08-09,UPI,3,0.0,58.08,0.0,58.08,5.64,14.69,58.08,14.69,0,0,4,Standard (4-7 days)
O100316,C17125,P235065,2023-12-08,PayPal,1,0.2,16.45,3.289999999999999,13.16,4.97,0.95,13.16,0.95,0,0,7,Standard (4-7 days)
O100317,C11930,P245471,2025-08-25,Credit Card,2,0.0,123.76,0.0,123.76,6.41,43.09,123.76,43.09,0,0,7,Standard (4-7 days)
O100318,C13582,P202779,2024-11-19,Credit Card,1,0.0,311.23,0.0,311.23,9.77,27.58,311.23,27.58,0,0,4,Standard (4-7 days)
O100319,C16895,P246474,2025-07-10,Credit Card,1,0.0,42.33,0.0,42.33,5.1,9.72,42.33,9.72,0,0,6,Standard (4-7 days)
O100320,C16287,P213225,2025-03-10,Credit Card,1,0.0,79.46,0.0,79.46,6.14,16.11,79.46,16.11,0,0,5,Standard (4-7 days)
O100321,C10608,P240086,2025-09-07,Debit Card,2,0.0,90.02,0.0,90.02,6.82,24.69,90.02,24.69,0,0,4,Standard (4-7 days)
O100322,C13272,P232541,2023-10-08,Credit Card,2,0.2,210.4,42.08000000000001,168.32,9.43,66.31,168.32,66.31,0,0,5,Standard (4-7 days)
O100323,C11147,P219720,2024-07-15,Credit Card,1,0.05,48.55,2.4299999999999997,46.12,5.88,7.03,46.12,7.03,0,0,5,Standard (4-7 days)
O100324,C14282,P213531,2024-02-14,Credit Card,1,0.05,144.93,7.25,137.68,7.41,40.78,0.0,0.0,1,0,5,Standard (4-7 days)
O100325,C13397,P205335,2023-11-26,Credit Card,1,0.15,31.25,4.690000000000001,26.56,6.21,1.23,26.56,1.23,0,0,5,Standard (4-7 days)
O100326,C12511,P209530,2024-02-03,UPI,3,0.0,32.37,0.0,32.37,5.31,6.02,32.37,6.02,0,0,3,Fast (1-3 days)
O100327,C17516,P224791,2024-08-23,Credit Card,1,0.0,57.28,0.0,57.28,5.49,14.56,57.28,14.56,0,0,5,Standard (4-7 days)
O100328,C11794,P240270,2023-12-07,UPI,3,0.15,57.66,8.649999999999999,49.01,5.69,11.46,49.01,11.46,0,0,6,Standard (4-7 days)
O100329,C10659,P201649,2024-03-23,PayPal,1,0.0,17.4,0.0,17.4,3.31,4.52,17.4,4.52,0,0,5,Standard (4-7 days)
O100330,C12811,P213472,2024-10-11,Wallet,5,0.1,911.15,91.11000000000001,820.04,10.09,219.52,820.04,219.52,0,0,5,Standard (4-7 days)
O100331,C17098,P202862,2025-05-17,Credit Card,1,0.0,42.63,0.0,42.63,5.32,9.6,42.63,9.6,0,0,4,Standard (4-7 days)
O100332,C16051,P225185,2024-08-19,Credit Card,1,0.0,54.5,0.0,54.5,4.71,1.83,54.5,1.83,0,0,5,Standard (4-7 days)
O100333,C16546,P227134,2024-02-15,Debit Card,1,0.0,168.64,0.0,168.64,6.37,13.87,168.64,13.87,0,0,7,Standard (4-7 days)
O100334,C11369,P200917,2023-10-11,Credit Card,5,0.0,358.65000000000003,5.684341886080802e-14,358.65,8.5,34.54,358.65,34.54,0,0,4,Standard (4-7 days)
O100335,C11986,P212444,2024-08-10,Debit Card,1,0.05,353.02,17.649999999999977,335.37,8.0,85.9,335.37,85.9,0,0,4,Standard (4-7 days)
O100336,C15630,P241121,2023-10-05,COD,2,0.15,165.66,24.849999999999994,140.81,8.38,40.9,140.81,40.9,0,0,4,Standard (4-7 days)
O100337,C10146,P220521,2023-09-24,Wallet,1,0.0,553.17,0.0,553.17,10.14,144.75,553.17,144.75,0,0,4,Standard (4-7 days)
O100338,C13219,P238217,2024-07-08,COD,1,0.0,111.39,0.0,111.39,6.42,32.57,111.39,32.57,0,0,4,Standard (4-7 days)
O100339,C12911,P222066,2025-02-11,COD,3,0.0,56.400000000000006,7.105427357601002e-15,56.4,6.67,18.71,56.4,18.71,0,0,5,Standard (4-7 days)
O100340,C11734,P202811,2025-01-31,COD,1,0.0,220.64,0.0,220.64,9.1,57.09,220.64,57.09,0,0,6,Standard (4-7 days)
O100341,C11843,P236189,2025-02-27,Wallet,1,0.0,156.95,0.0,156.95,6.88,37.07,156.95,37.07,0,0,5,Standard (4-7 days)
O100342,C10488,P209290,2024-08-10,Debit Card,1,0.1,291.67,29.170000000000016,262.5,7.03,24.47,0.0,0.0,1,0,4,Standard (4-7 days)
O100343,C12976,P235489,2025-07-31,COD,2,0.1,400.98,40.10000000000002,360.88,8.39,34.92,360.88,34.92,0,0,4,Standard (4-7 days)
O100344,C11959,P227284,2024-04-25,Debit Card,1,0.1,61.17,6.1200000000000045,55.05,8.55,10.72,55.05,10.72,0,0,3,Fast (1-3 days)
O100345,C15759,P224698,2024-10-09,UPI,2,0.0,254.88,0.0,254.88,8.95,62.42,254.88,62.42,0,0,3,Fast (1-3 days)
O100346,C16694,P243660,2024-07-02,Credit Card,2,0.0,719.06,0.0,719.06,10.58,75.71,719.06,75.71,0,0,5,Standard (4-7 days)
O100347,C12385,P219637,2024-09-14,Credit Card,1,0.0,30.1,0.0,30.1,4.22,6.32,30.1,6.32,0,0,3,Fast (1-3 days)
O100348,C12919,P248024,2024-12-25,Credit Card,1,0.1,18.7,1.870000000000001,16.83,5.8,-4.45,16.83,-4.45,0,1,5,Standard (4-7 days)
O100349,C14736,P233556,2025-01-12,PayPal,1,0.0,77.57,0.0,77.57,7.05,2.26,77.57,2.26,0,0,5,Standard (4-7 days)
O100350,C11802,P216640,2025-09-02,Credit Card,1,0.0,18.05,0.0,18.05,4.08,-2.64,18.05,-2.64,0,1,3,Fast (1-3 days)
O100351,C16616,P204025,2025-03-13,PayPal,1,0.0,27.81,0.0,27.81,5.24,5.88,27.81,5.88,0,0,5,Standard (4-7 days)
O100352,C16065,P231476,2024-03-04,Debit Card,1,0.0,16.27,0.0,16.27,4.32,2.19,16.27,2.19,0,0,3,Fast (1-3 days)
O100353,C16294,P206741,2024-10-01,COD,1,0.0,8.01,0.0,8.01,4.27,-1.07,8.01,-1.07,0,1,5,Standard (4-7 days)
O100354,C15534,P203654,2024-11-13,Debit Card,1,0.0,288.05,0.0,288.05,7.9,26.67,288.05,26.67,0,0,4,Standard (4-7 days)
O100355,C14061,P246348,2024-11-16,Debit Card,1,0.0,92.69,0.0,92.69,5.92,5.2,92.69,5.2,0,0,4,Standard (4-7 days)
O100356,C13369,P240428,2024-01-21,Credit Card,1,0.0,159.09,0.0,159.09,7.28,11.81,159.09,11.81,0,0,4,Standard (4-7 days)
O100357,C15730,P236019,2025-05-19,Debit Card,1,0.1,227.77,22.78,204.99,9.08,15.52,204.99,15.52,0,0,6,Standard (4-7 days)
